Date,global-economy_Titles,global-economy_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2023-05-24T14:34:15.159Z,Is the UK once again the ‘sick man’ of Europe?,Return of high inflation and slow growth draws comparisons with the 1970s — but economists say this time it is different,Neutral,0.9994547963142395,Neutral,0.998989999294281
2023-05-24T10:39:06.048Z,Pray for gilt traders,Nightmare on Threadneedle Street,Neutral,0.9977959394454956,Neutral,0.999855637550354
2023-05-24T09:36:53.500Z,The Chinese youth unemployment phenomenon,One in five is now out of work,Negative,0.9923263788223267,Neutral,0.9999170303344727
none,none,none,0,0.0,0,0.0
2023-05-24T05:00:03.009Z,Why the EU’s plan to protect key industries spooks free traders  Premium content,Also in this newsletter: Hungary digs in on Ukraine import bans and cash for weapons,Neutral,0.9425708055496216,Neutral,0.9999499320983887
2023-05-24T04:23:19.356Z,FT Health: Future of Antibiotics,"The FT examines the causes and effects of an increasing global resistance to antibiotics: from the pressures doctors are under to prescribe them, to what new treatments are currently in the pipeline, as well as what role can the consumer play in reducing antibiotic use in the food chain",Neutral,0.9977520108222961,Neutral,0.9999574422836304
2023-05-24T04:17:19.480Z,FirstFT: Ron DeSantis to launch presidential campaign on Twitter,"Also in today’s newsletter, Nvidia and gold",Neutral,0.9996715784072876,Neutral,0.9997994303703308
2023-05-24T04:00:03.605Z,Siemens chief vows to ‘defend and expand’ market share in China  ,Roland Busch stresses its importance for innovation despite pressure from Berlin to diversify,Positive,0.9999614953994751,Negative,0.9840396046638489
2023-05-24T04:00:03.591Z,Investors bet Fed will keep interest rates higher for longer ,Traders reduce wagers on US rate cuts after buoyant economic data,Neutral,0.9257185459136963,Negative,0.6379649043083191
2023-05-24T04:00:03.581Z,The Economic Government of the World — an end to globalisation?,Martin Daunton’s history of trade liberalisation shows that capricious US opinion has always mattered most ,Neutral,0.9986718893051147,Neutral,0.6878994107246399
2023-05-24T04:00:03.581Z,US reluctance on trade deals sends Latin America towards China,Beijing’s offer of commerce and investment wins more friends than the good intentions of Washington and the EU,Negative,0.9999984502792358,Positive,0.5910493731498718
2023-05-24T04:00:03.579Z,"Chip wars with China risk ‘enormous damage’ to US tech, says Nvidia chief",Jensen Huang tells lawmakers to be ‘thoughtful’ about imposing more export controls on Beijing,Negative,0.998945415019989,Neutral,0.9864774942398071
2023-05-24T04:00:03.423Z,Big drop in German exports to China raises fears over EU’s economic powerhouse,Decrease in demand from Asia’s largest economy sparks concern over how Berlin can fix industrial malaise  ,Negative,0.9999927282333374,Negative,0.9999998807907104
2023-05-23T23:01:02.890Z,Dividends from largest companies hit record $326bn in first quarter,Payouts to rise to $1.64tn in 2023 boosted by special bonuses from likes of Ford and VW,Positive,0.9967599511146545,Positive,0.9999227523803711
2023-05-23T23:01:02.881Z,China is an increasingly hostile place for foreign consultancies ,Raids in recent weeks have left US and British companies uneasy about the future ,Negative,0.5135931968688965,Negative,0.8441418409347534
2023-05-23T16:54:46.369Z,The G7 must accept that it cannot run the world ,American hegemony and the group’s economic dominance are now history,Neutral,0.999040424823761,Positive,0.9968919157981873
2023-05-23T13:20:34.510Z,BoE admits ‘very big lessons to learn’ over failure to forecast rise in inflation,Governor Andrew Bailey admits central bank no longer following its own model when predicting price rises,Neutral,0.4552714228630066,Neutral,0.999847412109375
2023-05-23T13:17:48.544Z,Global container production falls as demand for goods sinks,Steel boxes pile up at ports after sharp drop in demand following pandemic-era boom,Negative,0.9999829530715942,Negative,0.7037596106529236
none,none,none,0,0.0,0,0.0
2023-05-23T10:20:57.436Z,IMF says it no longer expects UK recession this year,Outlook notes that inflation remains ‘stubbornly high’,Neutral,0.9604296684265137,Negative,0.6453383564949036
2023-05-23T10:00:54.938Z,"UK bureaucracy holding back renewable investments, Abu Dhabi power boss says",Comments by head of Abu Dhabi state-backed clean energy group echo other developers such as National Grid,Neutral,0.9986653327941895,Neutral,0.9999265670776367
2023-05-23T09:47:56.268Z,FirstFT: US debt deal remains elusive,"Also in today’s newsletter, JPMorgan plans $15bn spending spree and Boeing chief warns on cost of climate-friendly fuels",Negative,0.9999803304672241,Neutral,0.9878777265548706
2023-05-23T08:57:15.689Z,R Star Star Wars: The Phantom Menace,Fun with asterisks,Neutral,0.9998340606689453,Neutral,0.939605712890625
none,none,none,0,0.0,0,0.0
2023-05-23T04:00:39.564Z,China fears Japan’s chipmaking curbs go further than US restrictions,New export rules could encompass equipment for making older-generation semiconductors ,Negative,0.9953969120979309,Neutral,0.9998039603233337
2023-05-22T23:03:02.061Z,Britons among most gloomy on inflation prospects,Survey finds six in 10 think it will take at least a year for cost rises to return to normal level,Neutral,0.9999275207519531,Neutral,0.829504668712616
none,none,none,0,0.0,0,0.0
2023-05-22T21:14:46.882Z,Hunt pushes for supermarkets to curb soaring prices,Food becoming more of a factor than energy in driving stubbornly high level of inflation,Neutral,0.5470325350761414,Negative,0.9518819451332092
2023-05-22T17:52:24.973Z,Post-Brexit UK investments drive FDI in Germany to record level,Berlin warns total volume set to fall in 2023 as companies turn to US on back of Inflation Reduction Act  ,Positive,0.9999998807907104,Neutral,0.5123798847198486
2023-05-22T17:40:28.691Z,Taking stock of the G7 Hiroshima summit,Show of unity on Russia and China needs to be followed up with concrete actions,Neutral,0.9999237060546875,Neutral,0.9999940395355225
2023-05-22T17:15:10.121Z,China strikes back against US,"Also in this newsletter: mega fine for Meta, health warnings on booze, workplace democracy and more",Negative,0.9999982118606567,Neutral,0.999103307723999
2023-05-22T17:04:32.903Z,Liberalism’s problems are problems of success,But solutions proposed by ‘national conservatives’ have difficulties of their own,Negative,0.9999741315841675,Negative,0.9616259932518005
none,none,none,0,0.0,0,0.0
2023-05-22T16:53:43.634Z,Africa needs international help to avoid a lost decade ,The region has been buffeted by shocks — but there are three multilateral policy shifts that can support it ,Positive,0.9078218340873718,Neutral,0.9906850457191467
2023-05-22T16:08:01.352Z,"Americans’ financial health hit by higher inflation, Fed survey shows",Central bank report shows declining share of US adults feel they are ‘doing at least OK financially’,Neutral,0.9703571796417236,Negative,0.9982296824455261
2023-05-22T12:14:17.361Z,China/Micron: Beijing ban restricts chip options for local companies      Premium content,Tit-for-tat move against US group may end up slowing China’s technological progress,Neutral,0.9785874485969543,Negative,0.9999468326568604
2023-05-22T11:51:47.569Z,Ireland to label alcoholic drinks with detailed health warnings,Move sets up clash at WTO meeting next month after complaints from drinks exporters,Neutral,0.8926572203636169,Neutral,0.9989145994186401
2023-05-22T11:31:09.981Z,G7 inches towards defence pact against trade coercion Premium content,America’s allies have some shiny rhetoric but no common legal tool to take on bullying from Beijing,Neutral,0.9999983310699463,Neutral,0.9991555213928223
2023-05-22T09:57:44.565Z,FirstFT: Legal firms Allen & Overy and Shearman & Sterling plan to merge,"Also in today’s newsletter, G7 ends with promise of a ‘thaw’ in US-China tensions, and JPMorgan holds annual shareholder meeting ",Neutral,0.9995195865631104,Neutral,0.9992807507514954
2023-05-22T04:00:10.543Z,BoE pins its hopes on falling inflation easing wage growth,Headline rate set to fall sharply when April data is published on Wednesday as last year’s energy spike drops out of the figures,Negative,0.7612239718437195,Negative,0.9530342221260071
2023-05-22T04:00:10.385Z,A US foreign policy for the middle class,Biden’s G7 appearance reveals the challenges and contours of his new economic order plans,Neutral,0.9999637603759766,Neutral,0.5613155961036682
2023-05-22T01:37:54.998Z,China bans Micron’s products from key infrastructure over security risk,US commerce department strongly opposes the action saying it has ‘no basis in fact’,Negative,0.9998694658279419,Neutral,0.9987143278121948
2023-05-21T18:18:38.996Z,Biden urges Republicans to ditch ‘extreme’ stance as debt talks resume ,President to meet House Speaker McCarthy on Monday as deadline to avoid default approaches,Neutral,0.8412365317344666,Neutral,0.99988853931427
2023-05-21T17:15:45.264Z,Turkey returns to the polls,Joe Biden returns from the Japan G7 summit to once again try to resolve the debt ceiling impasse,Neutral,0.9989711046218872,Neutral,0.9997801184654236
2023-05-21T12:46:49.033Z,‘Boomy’ talk about the Chinese economy is a charade,Wall Street forecasts are now even more optimistic than Beijing’s unreachable growth target,Neutral,0.9855386018753052,Negative,0.9576998353004456
2023-05-21T12:18:41.441Z,Doom-mongers are wrong to underestimate the European economy,Germany’s success in ending reliance on Russian gas is just one example of Europe’s adaptability and resilience,Negative,0.9999867677688599,Positive,0.9999929666519165
2023-05-21T12:00:45.164Z,The UK and European electric vehicle trade,"Hoping for delays to post-Brexit rules is not a strategy, particularly for British automakers",Neutral,0.9996744394302368,Negative,0.9835544228553772
none,none,none,0,0.0,0,0.0
2023-05-21T11:00:47.746Z,Is China’s economic rebound sustainable?,Market Questions is the FT’s guide to the week ahead,Positive,0.9900379180908203,Neutral,0.991395890712738
2023-05-21T04:00:45.308Z,Europe’s politicians impose price caps to address soaring food costs,High inflation sparks return of controversial measure that retailers say forces them to sell at a loss,Neutral,0.9974756836891174,Negative,0.9994645714759827
2023-05-21T00:30:40.293Z,Bhutan turns to crypto in search of fast growth,Himalayan kingdom teams up with Singapore’s Bitdeer as it seeks to raise cash to mine digital currency,Positive,0.944705069065094,Neutral,0.9997785687446594
2023-05-20T15:00:01.452Z,G7 issues strongest condemnation of China as it intensifies response to Beijing,Concerns raised over ‘economic coercion’ and militarisation of South China Sea,Negative,0.9995087385177612,Negative,0.9997907280921936
none,none,none,0,0.0,0,0.0
2023-05-20T03:51:04.804Z,G7 prepares unified response to Chinese ‘economic coercion’ ,Leaders at Hiroshima summit to unveil ‘common set of tools’ to increase security ,Neutral,0.9982548356056213,Positive,0.9596672654151917
2023-05-19T22:00:20.141Z,US chip supplier Entegris upbeat on Taiwan despite China tension,Chief Bertrand Loy not ‘overly concerned’ about industry’s downturn,Positive,0.9994575381278992,Negative,0.9627257585525513
none,none,none,0,0.0,0,0.0
2023-05-19T17:44:28.832Z,Xi Jinping pushes Central Asian defence co-operation plan,Chinese president’s offer to help with security comes as Russian influence in the region weakens ,Neutral,0.9999855756759644,Neutral,0.9995412826538086
2023-05-19T17:15:20.022Z,G7 focuses on Ukraine and China’s ‘economic coercion’,"Also in this newsletter: ECB highlights dangers of leaked announcements, and UK unveils semiconductor strategy",Neutral,0.9999892711639404,Neutral,0.7944992780685425
2023-05-19T17:07:04.541Z,Powell says rates ‘may not need to rise as much’ due to bank stress,Fed chair weighs possibility of credit crunch as US central bank fights against inflation,Negative,0.991740345954895,Negative,0.9999692440032959
2023-05-19T16:33:23.665Z,UK children receive above-inflation earnings boost,Young people’s spending and saving habits contrast with decline in parent and guardian’s inflation-hit earnings growth,Positive,1.0,Negative,0.9973304271697998
2023-05-19T13:30:19.959Z,"Mami Mizutori: With climate disasters increasing, prevention is better than cure ",Special representative of the UN secretary-general for Disaster Risk Reduction says investment priorities must be reversed,Positive,0.9999998807907104,Neutral,0.9962072372436523
none,none,none,0,0.0,0,0.0
2023-05-19T13:26:38.797Z,This is the hour of the global south,The war in Ukraine has turbocharged the emergence of a post-unipolar world order ,Neutral,0.9999868869781494,Negative,0.5836063027381897
2023-05-19T12:05:17.916Z,Wagner-linked group buys helmets from China despite sanctions,Entities connected with mercenary leader Yevgeny Prigozhin continue to frustrate western efforts to choke off supplies,Neutral,0.9922389984130859,Negative,0.997956395149231
2023-05-19T06:46:11.465Z,Nationwide profits jump by nearly 40% on rising rates,Chief says building society will distribute £340mn to members,Positive,1.0,Neutral,0.9999868869781494
2023-05-19T04:45:05.125Z,FirstFT: Icahn’s bearish bet cost $9bn,"Also in today’s newsletter, Ad group says Twitter is no longer ‘high risk’ and hopes rise for debt ceiling deal",Negative,0.9999237060546875,Neutral,0.9993947744369507
2023-05-19T04:01:00.271Z,Equity release sales among over-60s jump by 28 per cent  ,"Older homeowners are using the value of their housing to shore up finances in the UK’s cost of living crisis, adviser says",Positive,0.9999996423721313,Neutral,0.9914299845695496
2023-05-18T23:01:58.793Z,G7 prioritises ‘de-risking’ China links over ‘decoupling’,Striking the right balance between national security and economic interests is a challenge likely to weigh heavily during the summit,Neutral,0.9919325709342957,Negative,0.9999947547912598
2023-05-18T23:01:58.787Z,G7’s relevance cemented by G20’s dysfunction,"America has taken a shine to forum - not as a way to thrash out global solutions, but as a body of like-minded leading nations able to agree a united front",Neutral,0.9999659061431885,Positive,0.9999116659164429
2023-05-18T23:01:58.772Z,"Under Japan’s presidency, the G7 will defend the rule of law",‘Russia’s aggression against Ukraine is not only a matter of European security’,Neutral,0.9997187256813049,Neutral,0.9983047246932983
2023-05-18T23:01:58.767Z,Kishida invokes Hiroshima’s shadow at G7 summit,Leading nations face pressure on nuclear disarmament,Neutral,0.9999831914901733,Negative,0.9992928504943848
2023-05-18T16:24:52.544Z,Why business is fretting over the Windsor framework Premium content,"Also in today’s newsletter, what the local elections tell us about the ‘Brexit unwind’ ",Neutral,0.9269716739654541,Neutral,0.999757707118988
2023-05-18T16:08:42.454Z,Fed’s Bullard suggests higher rates as ‘insurance’ against inflation,Views from hawkish St Louis president reflect policy divisions inside the central bank,Neutral,0.9953283071517944,Neutral,0.9999885559082031
2023-05-18T14:37:03.344Z,South Africa and the limits of having it both ways ,Pretoria wants to be both a democracy with a progressive constitution and a friend to dictators,Neutral,0.9998366832733154,Neutral,0.9999903440475464
2023-05-18T11:46:31.775Z,Ghana secures $3bn IMF deal after creditors agree to debt restructuring,"China, which is owed $1.5bn, among those that reached agreement on resolving long-running economic crisis",Positive,0.9163854718208313,Neutral,0.9912447333335876
2023-05-18T10:17:51.388Z,Thinking beyond public debt,"Savings, salaries and systemic stability",Neutral,0.9999791383743286,Neutral,0.9282770752906799
none,none,none,0,0.0,0,0.0
2023-05-18T09:53:49.755Z,FirstFT: Chipmakers invest billions in Japan,"Also in today’s newsletter, Montana bans TikTok and Deutsche bank settles Epstein lawsuit",Neutral,0.999995231628418,Neutral,0.9996433258056641
2023-05-18T09:52:42.685Z,The right response to AI is more mundane than existential dread Premium content,Drop the angst for humanity’s future and roll up your regulatory sleeves,Neutral,0.9909374713897705,Neutral,0.9989211559295654
2023-05-18T04:00:56.236Z,Why are central bank forecasts so wrong?,Mistakes in forecasting the severity of price pressures lead to soul-searching among rate setters,Negative,0.9707277417182922,Negative,0.9999940395355225
2023-05-18T04:00:56.162Z,‘You can’t unsee it’: the content moderators taking on Facebook,"Contractors in Kenya review graphic content so users don’t have to. Now, they are suing Meta for a fairer deal",Neutral,0.9999926090240479,Neutral,0.9999618530273438
none,none,none,0,0.0,0,0.0
2023-05-17T21:52:49.025Z,German carmakers lobby to maintain tariff-free access to UK,Industry wants EU to delay ‘rules of origin’ terms in post-Brexit trade agreement ,Neutral,0.9996215105056763,Neutral,0.9732376933097839
2023-05-17T18:24:55.826Z,BoE governor admits UK economy suffering from wage-price spiral,Andrew Bailey pledges to raise interest rates as far ‘as necessary’ to bring inflation down to 2%,Negative,0.999982476234436,Neutral,0.998635470867157
none,none,none,0,0.0,0,0.0
2023-05-17T17:15:54.916Z,Carmakers echo Stellantis call to delay EU rules on electric vehicles,"Also in this newsletter: global warming fears, UK ‘in wage price spiral’, building your personal brand",Neutral,0.9528745412826538,Neutral,0.9255507588386536
2023-05-17T17:13:01.954Z,Brussels agrees to sign regulatory co-operation deal with the UK,Memorandum of understanding signals further thaw between the two sides since they settled Windsor framework in February,Neutral,0.9999781847000122,Negative,0.9578142166137695
2023-05-17T16:02:49.529Z,Sunak open to following US lead over curbs on Chinese investment,UK to discuss export controls on China with western allies at G7 Japan summit as Washington seeks alignment on new strategy,Neutral,0.9996798038482666,Neutral,0.9999905824661255
2023-05-17T15:11:23.368Z,What is at stake in the EU-UK battery deal?,Brussels has refused to tweak trade agreement with UK despite intense industry lobbying on both sides of Channel,Neutral,0.9999631643295288,Negative,0.9577579498291016
2023-05-17T09:35:23.918Z,FirstFT: Ageing populations hit government credit ratings,"Also in today’s newsletter, Biden cuts short planned G7 trip, and Tesla will ‘try a little advertising’",Negative,0.9962051510810852,Neutral,0.999984622001648
none,none,none,0,0.0,0,0.0
2023-05-17T04:22:13.011Z,Japan exits recession despite export slump,Stock markets at highest in more than three decades,Negative,0.9990248680114746,Positive,0.9999994039535522
2023-05-17T04:01:00.775Z,Ageing populations ‘already hitting’ governments’ credit ratings,Higher rates combined with rising pensions and healthcare costs are set to weigh on states’ finances,Neutral,0.9989836812019348,Negative,0.9986549615859985
2023-05-17T04:01:00.682Z,South Africa’s flirtation with Moscow risks billions in US exports,Diplomatic crisis over alleged arms shipments to Russia threatens Pretoria’s prized tariff-free trade access,Neutral,0.9659536480903625,Negative,0.9999792575836182
2023-05-17T00:30:59.696Z,Australia gears up for ‘defining decade’ with rare budget surplus,"Soaring commodity prices help Labor balance books but bill looms for defence, welfare and energy transition",Neutral,0.9991394281387329,Positive,1.0
2023-05-16T21:36:08.111Z,Biden to cut short overseas trip as US debt ceiling talks inch forward,Kevin McCarthy says a deal is possible by the end of the week but cautions there is still ‘a lot of work to do’ ,Neutral,0.5591368079185486,Neutral,0.9987806677818298
2023-05-16T21:31:25.762Z,Millions in UK face loan repayments battle as cost of living rises,Regulator reveals 10.9mn people reported struggling to meet bills and credit payments,Neutral,0.9997521042823792,Neutral,0.653453528881073
2023-05-16T17:27:49.525Z,Greece’s economic revival is still a work in progress,Athens’ rise from the debt crisis is impressive but the next government must build on it,Positive,0.9587408900260925,Positive,0.9997696280479431
2023-05-16T11:23:26.960Z,Russian oil exports hit post-invasion high,"Almost 80% of country’s crude shipments flow to China and India, says IEA",Negative,0.9903709292411804,Neutral,0.999987006187439
2023-05-16T09:50:31.342Z,UK wage growth shows little sign of easing,Increase in public sector earnings hits 20-year high of 5.6%,Negative,0.9991070628166199,Positive,0.9999997615814209
2023-05-16T08:56:06.414Z,FirstFT: Ford to scale back in China ,"Also in today’s newsletter: Doubts over China’s rebound, AI in your pocket and a tour of Freddie Mercury’s treasure trove",Neutral,0.6311637759208679,Neutral,0.999894380569458
2023-05-16T08:18:05.037Z,The Greek MEGACYCLE,Europe’s new growth tiger,Neutral,0.999397873878479,Positive,0.9994231462478638
2023-05-16T05:30:32.317Z,"The consumer wobbles, a bit Premium content",And more on Uber versus Airbnb,Negative,0.9998871088027954,Neutral,0.9997720122337341
2023-05-16T04:00:35.233Z,The case for rethinking fiscal rules is overwhelming,"Rather than exerting useful discipline, they are constraining government investment",Negative,0.8948746919631958,Negative,0.924103856086731
2023-05-16T04:00:34.982Z,US and EU step up efforts to co-ordinate sanctions policies,Officials set to commit to working more closely on measures ‘to address shared foreign policy goals’,Neutral,0.9897409677505493,Neutral,0.9999206066131592
none,none,none,0,0.0,0,0.0
2023-05-16T04:00:34.647Z,"Egypt’s exchange rate uncertainty stifling business, say entrepreneurs",Industries struggling to fund imports and lure investors amid foreign currency crisis,Negative,0.9999912977218628,Negative,0.9999991655349731
2023-05-16T00:30:32.123Z,G7 host Japan seeks unity on threat from China,Hiroshima summit tests advanced economies’ ability to jointly respond to challenge from Beijing,Neutral,0.9343608021736145,Neutral,0.6856034994125366
2023-05-15T23:01:32.105Z,UK retailers raise prices of own-label ranges faster than those of brands,Research shows cost of offerings often marketed as budget surging even as they prove a hit with shoppers ,Positive,0.7853653430938721,Neutral,0.9987711310386658
2023-05-15T19:59:36.032Z,Fed’s Barkin sees ‘no barrier’ to higher rates if inflation persists,Richmond president says policymakers should be ‘sensitive’ to financial stability risks,Neutral,0.953164279460907,Neutral,0.9552454352378845
none,none,none,0,0.0,0,0.0
2023-05-15T18:32:11.679Z,BoE chief economist regrets telling Britons to accept they are poorer,Huw Pill says ‘viral response’ has been unhelpful but maintains that it is necessary to slow spending,Negative,0.9999377727508545,Negative,0.5939573645591736
2023-05-15T17:16:42.343Z,Russian PM to attend business forum in China as bilateral trade rises,Mikhail Mishustin’s visit to Shanghai next week points up Moscow’s growing dependency on Beijing,Neutral,0.9999865293502808,Neutral,0.9853390455245972
none,none,none,0,0.0,0,0.0
2023-05-15T17:15:32.042Z,Brussels praises resilience of EU economy,"Also in this newsletter: Turkey’s Erdoğan set for re-election, EU clears Microsoft deal, and the ‘right to disconnect’",Positive,0.9999809265136719,Neutral,0.9995299577713013
2023-05-15T13:43:52.008Z,US angst over Chinese land ownership exposes a deepening rift ,"Washington may stop foreigners buying land near military bases, but some states want to go much further",Negative,0.9999971389770508,Neutral,0.9996626377105713
2023-05-15T12:37:27.042Z,"No signs of ‘greedflation’ in UK, says ex-Bank of England rate setter",Michael Saunders argues price surge reflects cost pressures from energy and other commodities,Neutral,0.9989802241325378,Positive,0.7717788815498352
2023-05-15T12:30:54.176Z,"Impact of rate rises on inflation to peak next year, ECB says",Effort to push up borrowing costs expected to cut 2 percentage points off price growth over next three years,Neutral,0.9995604157447815,Positive,0.9967225193977356
2023-05-15T12:12:14.700Z,Xi Jinping’s Taiwan ambitions threaten China’s rise,A war to take the island would wreck the progress Beijing has made over the past 40 years,Negative,0.9998512268066406,Negative,0.9999552965164185
none,none,none,0,0.0,0,0.0
2023-05-15T11:31:03.327Z,Europe gets Chinese car factories rather than roads and railways Premium content,"Italy considers quitting the BRI, and how the EU’s new anti-subsidies rules might hit Gulf states’ investments in Europe",Neutral,0.7771104574203491,Neutral,0.9953150749206543
2023-05-15T11:00:03.401Z,"Investors must focus on margins in era of high rates, says Warburg Pincus boss",Veteran private equity executive Chip Kaye suggests looking for companies that can adapt to new financial conditions,Neutral,0.9988969564437866,Neutral,0.9999574422836304
2023-05-15T11:00:03.399Z,Fed faces a long battle to trim inflation to its 2% target,Prices are finally coming down but ‘core’ price pressures remain stubbornly high,Negative,0.9966298937797546,Negative,0.9998533725738525
2023-05-15T10:19:31.631Z,FirstFT: Outline of a US debt deal emerges,"Also in today’s newsletter, Turkey election and Envision Healthcare files for bankruptcy",Neutral,0.9999942779541016,Neutral,0.897053062915802
2023-05-15T04:00:03.763Z,Supply chain managers in demand as businesses hit by shortages,Previously overlooked professionals find new role in boardroom discussions ,Negative,0.9968830347061157,Neutral,0.9889968633651733
2023-05-15T04:00:03.686Z,Happiness levels in UK fail to recover to pre-pandemic norm as prices surge,"Mental health has deteriorated since 2019 with young impacted most, data shows",Negative,0.9999984502792358,Negative,0.9999527931213379
2023-05-14T17:39:18.892Z,Argentina plans emergency economic measures to avoid big devaluation,Central bank to raise interest rates to 97% and step up currency intervention,Negative,0.9995508790016174,Neutral,0.9938406944274902
2023-05-14T17:15:03.002Z,G7 leaders gather in Hiroshima,But perhaps not Joe Biden,Neutral,0.9999080896377563,Neutral,0.9899731874465942
2023-05-14T12:15:02.907Z,The perils of economic forecasting in uncertain times,Economists need to be clearer about the limits of their predictions,Negative,0.9998886585235596,Neutral,0.999113142490387
2023-05-14T11:00:16.051Z,Will US retail sales rebound as inflation cools?,Market Questions is the FT’s guide to the week ahead,Positive,0.997350811958313,Neutral,0.991395890712738
2023-05-14T04:00:16.297Z,How Ghana’s economy became a cautionary tale for Africa,The decline of a regional champion rings alarm bells for other countries on the continent that overspent when debt was cheap,Neutral,0.9106985926628113,Negative,0.9999585151672363
2023-05-14T04:00:16.206Z,Greece’s ‘greatest turnround’: from junk to investment grade,"After more than a decade of bailouts and painful austerity measures, the country has rebounded",Neutral,0.8026775121688843,Positive,0.9999940395355225
2023-05-13T07:05:59.303Z,G7 finance ministers warn of ‘uncertainty’ on global economy,Officials say regulatory gaps in the banking system need to be addressed ,Negative,0.9991839528083801,Neutral,0.9814974069595337
2023-05-12T23:00:47.803Z,"UK mortgage borrowers face painful refinancing, warns think-tank",Resolution Foundation says £12bn costs of rising rates have yet to hit most households,Negative,0.9999830722808838,Neutral,0.9811641573905945
none,none,none,0,0.0,0,0.0
2023-05-12T20:33:09.578Z,"New US solar rules will do little to break China dependence, experts say",Treasury department unveils fresh guidance but analysts say few domestic companies could fully capitalise on the subsidy,Negative,0.5592179894447327,Neutral,0.9996521472930908
2023-05-12T17:18:27.435Z,German coalition set for clash over curbing investments in China,Deputy chancellor Robert Habeck backs US measures to impose stricter controls on firms’ operations in the Asian economy,Neutral,0.9998536109924316,Neutral,0.9714704155921936
2023-05-12T17:15:48.633Z,UK avoids recession but inflation fears linger,"Also in this newsletter: ECB ‘too lax’ in supervising banks, Autonomy founder extradited to US, science round-up",Negative,0.7303376793861389,Neutral,0.9999332427978516
2023-05-12T14:46:45.770Z,Forrester Research to axe China jobs after Beijing’s consultant crackdown ,US research firm will shed the majority of its analysts in China ,Neutral,0.9998607635498047,Neutral,0.999927282333374
none,none,none,0,0.0,0,0.0
2023-05-12T12:57:49.093Z,The Pause — visualised,"No pivot (yet) but central banks are slowing down, at least in EM",Neutral,0.9992935657501221,Negative,0.893997848033905
2023-05-12T12:05:02.217Z,We need a new approach to bank regulation,Waiting until there is a crisis and then deploying ad hoc measures is not good enough,Neutral,0.9982602000236511,Negative,0.9988048076629639
none,none,none,0,0.0,0,0.0
2023-05-12T09:58:42.807Z,FirstFT: PwC flies top executives to Australia to contain spiralling leak scandal,"Also in today’s newsletter, Musk hires new Twitter chief and US accuses South Africa of supplying arms to Russia ",Neutral,0.9989612102508545,Neutral,0.9999951124191284
2023-05-12T07:49:23.665Z,UK economy expands 0.1% in first quarter,"BoE no longer expects long contraction, due to lower energy prices and stronger global growth",Positive,0.9999804496765137,Positive,0.9999994039535522
2023-05-12T07:00:01.857Z,Senior Fed official signals doubts over pause in US rate rises,Michelle Bowman warns there is no ‘consistent evidence’ that inflation is under control ,Negative,0.9999730587005615,Neutral,0.8013019561767578
2023-05-12T04:00:03.768Z,One group of people can’t substitute their way out of inflation,What the 19th-century economist Robert Giffen can tell us about the price of sliced bread,Neutral,0.9980213642120361,Neutral,0.9999444484710693
2023-05-12T04:00:03.344Z,Germany’s new chip factories: a bet on the future or waste of money? ,The Scholz government is spending billions subsidising the country’s semiconductor industry. Some believe it does not make economic sense,Neutral,0.9903025031089783,Neutral,0.5864839553833008
none,none,none,0,0.0,0,0.0
2023-05-12T04:00:03.327Z,Europe needs more factories and fewer dependencies,The twin shocks of Covid and the war in Ukraine have taught us lessons about the value of economic sovereignty,Neutral,0.9907823204994202,Positive,0.9397318959236145
2023-05-11T20:57:27.113Z,Italy refrains from capping the price of pasta,Emergency meeting called after cost of staple food spikes at double the inflation rate,Neutral,0.9830418825149536,Neutral,0.9335695505142212
2023-05-11T19:04:35.268Z,Bank of England raises interest rate to 4.5% and warns of missing inflation target,UK borrowing costs increase to their highest level in almost 15 years,Negative,0.9999339580535889,Positive,0.9999934434890747
2023-05-11T17:44:21.377Z,BoE insists it is still winning the fight to control inflation,Governor Andrew Bailey defends the central bank’s efforts to tame price rises,Positive,0.5295244455337524,Neutral,0.9371679425239563
2023-05-11T13:35:11.412Z,US urges ‘co-ordinated action’ by G7 against China’s use of economic coercion,Janet Yellen says advanced economies must work together as Washington prepares powers to screen outward investment,Neutral,0.9968110918998718,Neutral,0.9999510049819946
2023-05-11T11:54:11.287Z,"Eurozone consumers are more pessimistic on inflation, ECB survey shows",Forecasts of sticky price pressures mean rate-setters are likelier to continue to increase borrowing costs ,Neutral,0.98475581407547,Negative,0.9971736669540405
2023-05-11T11:18:30.626Z,MPs extend campaign over low savings rates ,"As base rate rises to 4.5%, some high street banks offer less than 1% on easy access accounts ",Positive,0.9914649128913879,Neutral,0.9978234767913818
2023-05-11T10:09:17.367Z,FirstFT: Trump turns up heat over US debt ceiling,"Also in today’s newsletter, Blackstone talks to US regional banks about partnerships, and Icahn’s shares tumble",Negative,0.5763189196586609,Neutral,0.9999217987060547
2023-05-11T08:03:10.334Z,China pours cold water on bilateral meeting with US defence secretary,Stand-off is latest obstacle to top-level dialogue between Washington and Beijing,Neutral,0.9999418258666992,Neutral,0.8291150331497192
2023-05-11T05:07:45.229Z,China deepens ties in Latin America with Ecuador free trade agreement,Beijing is a major financial backer in Andean nation despite US efforts to counter its influence,Positive,0.9692493677139282,Negative,0.9995400905609131
