Date,world-uk_Titles,world-uk_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2023-06-01T04:00:06.480Z,Financial coaching: bridging the advice gap or a new danger?,The lack of financial knowledge is a crisis of confidence,Neutral,0.8961769342422485,Negative,0.9999973773956299
none,none,none,0,0.0,0,0.0
2023-06-01T04:00:06.400Z,Throwaway Britain: what happens to our old tech?,"The FT fitted trackers in old, broken laptops and gave them to UK retailers for recycling. Their journey reveals much about the informal trade in waste",Neutral,0.9965770840644836,Neutral,0.9999732971191406
2023-06-01T04:00:06.166Z,Ailing UK life sciences sector will need further treatment,Policy prescriptions are plentiful but momentum and money behind them is lacking,Neutral,0.6521553993225098,Negative,0.9999842643737793
2023-05-31T21:43:49.245Z,"UK should boost alignment of rules with EU, says business commission",Cross-party group’s call for ‘general policy’ on regulations comes as Labour vows to improve ties with Brussels,Positive,0.9997970461845398,Neutral,0.578446626663208
2023-05-31T21:40:20.312Z,Sunak to urge European leaders to tackle irregular migration,PM seeks unity on stemming flow of migrants but Moldova summit set to be dominated by Ukraine,Neutral,0.9928666353225708,Neutral,0.9999997615814209
none,none,none,0,0.0,0,0.0
2023-05-31T19:02:47.574Z,What lies behind England’s mayoral development corporations,An obscure type of public body has been pushed into the spotlight after the FT raised questions about their use by high-profile Conservative mayor Ben Houchen,Neutral,0.9995701909065247,Neutral,0.8000841736793518
2023-05-31T18:43:36.668Z,Critics underwhelmed by CBI’s ‘programme of change’ ,Businesses and ministers show little solidarity with lobby group after it publishes reform plans ahead of EGM,Neutral,0.900322675704956,Negative,0.9973334074020386
none,none,none,0,0.0,0,0.0
2023-05-31T18:05:44.363Z,Boris Johnson hands over messages and diaries to government,Former prime minister urges Cabinet Office to ‘urgently’ disclose information to investigators before Thursday deadline ,Neutral,0.9999216794967651,Neutral,0.9998774528503418
2023-05-31T17:56:44.035Z,Sunak touts leading role for Britain in AI regulation,PM eyes opportunity to become centre for companies developing artificial intelligence,Neutral,0.6362665891647339,Positive,0.708987832069397
2023-05-31T15:00:20.211Z,WE Soda: IPO would help London’s dusty commodity franchise sparkle Premium content,Investors should challenge WE’s claims to be a marginal supplier that can control the market,Positive,0.9998788833618164,Negative,0.9977501034736633
2023-05-31T14:11:56.209Z,"Shift in government spending has cut UK inequality, study finds","IFS says increase in health provision, wider access to education and introduction of university fees is behind change ",Negative,0.9957043528556824,Neutral,0.9802823066711426
2023-05-31T13:12:55.086Z,How the Thatcherites lost their Brexit dream and their party,The trade-off the original Tory Leavers made with populists handed the Conservatives over to an alien worldview,Negative,0.8541005849838257,Neutral,0.9998970031738281
none,none,none,0,0.0,0,0.0
2023-05-31T12:49:12.508Z,"Train drivers in it for ‘long haul’, says UK rail union chief as new strikes start",Aslef’s Mick Whelan says his members have had no pay rise since 2019,Neutral,0.9989450573921204,Neutral,0.9999096393585205
2023-05-31T10:42:39.477Z,Soda ash group aims to be ‘big fish’ in London with $7.5bn valuation target,"WE Soda, controlled by Turkish media mogul Turgay Ciner, bucks recent trends with plan for UK IPO",Neutral,0.9999949932098389,Neutral,0.9997636675834656
2023-05-31T09:15:43.561Z,CBI to recruit new president as part of governance overhaul,Consultants say blanket portrayals of ‘toxic’ culture at scandal-hit UK business lobby group ‘not accurate’,Neutral,0.9971207976341248,Neutral,0.9059049487113953
2023-05-31T08:30:50.376Z,Probe into devolution’s poster child may cast long shadow over regional projects,Government inquiry into Ben Houchen’s Teesside regeneration scheme will not necessarily weaken area’s Conservative support ,Neutral,0.999993085861206,Neutral,0.9673398733139038
2023-05-31T04:00:50.781Z,UK’s top private equity executives take home £2.7bn in carried interest,Haul by 255 dealmakers in 2020-21 comes as politicians threaten to increase taxes on industry,Neutral,0.9999735355377197,Negative,0.9981378316879272
2023-05-31T04:00:50.777Z,Labour to ban former ministers from lobbying for 5 years,Party officials says move by Starmer is part of broader attempt to ‘clean up Westminster’,Neutral,0.8980748057365417,Neutral,0.9994742274284363
2023-05-31T04:00:50.747Z,Private equity keeps the party going in China Premium content,"Plus, the Issa brothers pull off another debt shuffling feat and junk bonds resurface on Wall Street",Neutral,0.9999086856842041,Neutral,0.5698682069778442
2023-05-30T19:21:28.854Z,Teesside mayor struck secret deal to transfer Hartlepool property,Previous agreements by Ben Houchen to shift assets to developers ‘lacked transparency’,Neutral,0.9997312426567078,Negative,0.9982505440711975
2023-05-30T19:14:53.469Z,Johnson allies challenge UK claims on Covid messages,Inquiry extends deadline for communications to be handed over after Cabinet Office reportedly says it does not have the material,Neutral,0.8232384324073792,Neutral,0.9999889135360718
2023-05-30T18:44:12.196Z,"Russia remains UK’s top security threat, warns intelligence chief",Adrian Bird says Moscow is priority until 2030 when focus will switch to challenge posed by China,Negative,0.9145864844322205,Neutral,0.999974250793457
2023-05-30T18:22:35.396Z,How reliable are the UK’s migration statistics?,Analysts raise questions over the accuracy of latest official figures on which policymakers depend,Neutral,0.999964714050293,Neutral,0.966289758682251
2023-05-30T17:28:25.010Z,UK businesses need a solution to exorbitant energy costs,Expensive new contracts are kicking in just when government support has been cut back,Negative,0.7123712301254272,Negative,0.7217972874641418
2023-05-30T16:58:28.511Z,Fixing Britain’s broken housing market,"To raise home ownership, blockages in the planning and tax system need to be removed",Neutral,0.9960875511169434,Neutral,0.9608251452445984
2023-05-30T16:33:04.867Z,Housebuilders: Labour hope value curb is a castle made of sand Premium content,Opposition party’s plan smacks of radical nationalisation programme that helped lose it 2019 general election,Neutral,0.9999959468841553,Neutral,0.7835808992385864
none,none,none,0,0.0,0,0.0
2023-05-30T16:00:50.042Z,Ask a Stylist: how to dress for transitional weather,Layering is about selecting the right weights and styles and understanding your build,Neutral,0.999927282333374,Neutral,0.9999935626983643
2023-05-30T15:25:39.226Z,UK corporate profitability stable despite ‘greedflation’ claims,Official data for end of 2022 supports Bank of England findings that inflation is not being driven by higher profit margins,Positive,0.9999994039535522,Neutral,0.9997811913490295
2023-05-30T14:43:53.283Z,UK has no plans to strike US trade deal during Sunak visit,Britain’s prime minister to hold talks with Joe Biden next week,Neutral,0.999930739402771,Neutral,0.9999488592147827
2023-05-30T13:57:31.977Z,Mercedes chief hits out at EU tariffs set to penalise carmakers ,Ola Källenius calls for delay in post-Brexit sourcing rules and warns new tariffs will dent industry competitiveness,Neutral,0.9992857575416565,Negative,0.9999728202819824
none,none,none,0,0.0,0,0.0
2023-05-30T08:30:21.016Z,Labour stores up trouble over its plans to curb immigration ,"Investment in skills is one part of the solution, but is unlikely to lead to meaningful reductions in numbers alone  ",Negative,0.9999924898147583,Negative,0.9988366961479187
2023-05-30T03:00:20.838Z,NHS productivity lags as recruitment fails to keep pace with demand,"Despite increasing staff numbers, services in England are struggling to match pre-pandemic treatment levels",Negative,0.9999988079071045,Negative,0.9999970197677612
none,none,none,0,0.0,0,0.0
2023-05-29T23:01:20.753Z,"UK shop price inflation rises to record high, industry data shows",Food cost growth eases slightly as lower energy costs filter through supply chains ,Positive,0.8277441263198853,Positive,0.9993163347244263
2023-05-29T19:00:20.591Z,Labour plans to tackle housing crisis by forcing landowners to sell at lower prices,Reforms would change valuation of plots acquired in England through compulsory purchase orders,Negative,0.9613349437713623,Neutral,0.9994020462036133
2023-05-29T17:19:16.624Z,Cabinet Office in stand-off with Covid inquiry over Johnson messages,Tensions between investigators and ministers build as government refuses to hand over unredacted information,Neutral,0.9999725818634033,Negative,0.9960557222366333
2023-05-29T15:30:20.487Z,The UK needs a new deal for its highly taxed graduates,Repayments under the student loan system hinder their potential contributions to the economy,Neutral,0.9985033273696899,Negative,0.9999923706054688
2023-05-29T04:00:18.402Z,Insolvency risk rises for larger UK companies as inflation bites,"Combination of Brexit, pandemic and price and interest rate rises has hit groups",Negative,0.956953227519989,Negative,0.9973955154418945
none,none,none,0,0.0,0,0.0
2023-05-29T04:00:18.393Z,Prince Harry takes on Fleet Street over phone hacking,New round of lawsuits brings scandal back to fore and poses fresh financial risks for tabloid media groups,Neutral,0.9998277425765991,Negative,0.9999715089797974
2023-05-29T04:00:18.234Z,‘We are all thinking about how to contribute’: Hongkongers boost Britain’s suburbs,Immigration influx brings a highly skilled workforce that is eager to integrate,Neutral,0.9999936819076538,Positive,0.9955821633338928
2023-05-28T23:01:17.557Z,Tony Blair Institute proposes ‘radical’ UK pension superfunds,"Pooling of tens of thousands of funds would drive investment in business, think-tank says ",Neutral,0.9999552965164185,Neutral,0.9999864101409912
2023-05-28T18:10:40.273Z,MPs and retailers lambast UK plan to cap basic food prices,Initiative aims to curb rampant food price inflation but has split Tory party and angered supermarkets ,Neutral,0.9992467164993286,Neutral,0.9997077584266663
2023-05-28T18:00:17.338Z,GMB attacks Labour plans to end new North Sea oil and gas licences,Union says it would be self-defeating for the UK to abandon domestic production,Neutral,0.9999881982803345,Negative,0.5107398629188538
2023-05-28T17:00:17.453Z,"Now the UK is finally tackling ‘Londongrad’, it’s time the US upped its game","Spurred by Russia’s invasion of Ukraine, Westminster is at long last stemming the flows of illicit wealth into Britain’s capital",Neutral,0.7231777310371399,Negative,0.9991986155509949
2023-05-28T12:00:37.315Z,"Cargo bikes can reduce London van use, says cycling commissioner",UK capital has big plans to reduce congestion and make deliveries more environmentally friendly,Neutral,0.99146568775177,Positive,0.993730902671814
2023-05-28T11:00:37.317Z,Citizens’ juries can help fix democracy,Western polities are ailing — deliberative assemblies would revivify them,Neutral,0.9875948429107666,Neutral,0.9967648983001709
2023-05-28T04:00:37.952Z,UK mid-market dining chains fight for survival after Covid and cost of living woes  ,Squeezed consumers and inflation punish groups that expanded beyond city centres ,Negative,0.9992765784263611,Negative,0.9999465942382812
2023-05-28T04:00:37.932Z,What we get wrong about ageing and work,There is no consistent evidence that older workers are any less productive than their younger counterparts,Negative,0.9790231585502625,Neutral,0.999081015586853
2023-05-27T14:46:19.104Z,Scottish recycling scheme ignites fresh constitutional spat with Westminster,Drinks industry says Edinburgh’s deposit return programme is impractical,Neutral,0.9999769926071167,Negative,0.9999102354049683
2023-05-27T04:00:40.978Z,Roderick Williams embraces Aldeburgh’s sense of adventure,The baritone and composer remembers performing on a coffin at the 2002 festival and is keen to push more boundaries this summer,Positive,0.9211084246635437,Neutral,0.9991100430488586
2023-05-27T04:00:40.801Z,Inflation is hitting society’s most vulnerable families hardest,"This cost of living crisis is not a sudden emergency, but the latest chapter in a longer-term story of rising poverty",Negative,0.9878342151641846,Positive,0.5092246532440186
2023-05-27T04:00:40.800Z,The ‘Chequered’ record of ministers using grace-and-favour houses,Investigations into Johnson’s lockdown diary spotlight the use and misuse of grand government residences,Neutral,0.9999908208847046,Negative,0.9981346130371094
none,none,none,0,0.0,0,0.0
2023-05-27T03:00:40.575Z,Record migration is just one more broken promise riling Essex towns  ,Attitudes have softened since Thurrock was one of the UK’s top Brexit-supporting districts,Neutral,0.9995225667953491,Negative,0.9872433543205261
2023-05-26T18:38:26.990Z,Two trade unions signal potential breakthrough in dispute with government ,Prospect halts planned walkout while FDA suspends ballot for strike action,Neutral,0.9404903650283813,Negative,0.8854045867919922
2023-05-26T17:32:04.000Z,Rishi Sunak’s immigration conundrum,"Plus, trouble in Teesside: a new investigation is ordered into a flagship levelling up scheme",Neutral,0.9987351298332214,Negative,0.9999986886978149
2023-05-26T17:17:34.440Z,UK fishing industry gets green light to hire more overseas workers ,The sector is struggling with labour shortages and post-Brexit export regulations,Neutral,0.4978564381599426,Negative,0.9999942779541016
none,none,none,0,0.0,0,0.0
2023-05-26T17:00:39.979Z,A bureaucratic tangle has replaced the UK’s industrial policy,"Helping with regulation, intellectual property and infrastructure is the least the government can do",Neutral,0.9994901418685913,Neutral,0.9707167744636536
2023-05-26T15:52:50.132Z,Hunt backs more UK interest rate rises despite recession risk,Only Argentina and South Sudan experienced bigger increases in core inflation last month,Positive,0.7051218152046204,Neutral,0.9285246133804321
none,none,none,0,0.0,0,0.0
2023-05-26T12:26:23.243Z,BA passengers severely disrupted as 160 flights are cancelled ahead of holiday weekend,Scheduling problems expected to continue after airline forced to scrap flights on Thursday and Friday due to IT issues ,Negative,0.9999998807907104,Negative,0.9999991655349731
2023-05-26T08:30:47.833Z,The old cycle of British immigration policy is unwinding,Why novelty (and the lack thereof) have a part to play in changing societal and political impacts following migration waves ,Negative,0.6953413486480713,Neutral,0.9790827631950378
2023-05-26T06:20:34.519Z,UK retail sales grew more than expected in April,Quantity of goods bought rose 0.5% between March and April,Positive,0.9999963045120239,Neutral,0.991137683391571
2023-05-26T06:00:47.600Z,Maryland TV review — siblings struggle with secrets and lies,Nuanced acting from Suranne Jones and Eve Best lifts this drama,Negative,0.9970216155052185,Neutral,0.9993308782577515
2023-05-26T04:00:49.026Z,Car buyers: how to steer through the labyrinth of choice,New vehicles rise in price as electric options become more popular,Neutral,0.9998518228530884,Neutral,0.9725366234779358
none,none,none,0,0.0,0,0.0
2023-05-26T04:00:49.024Z,Britain is not America — and the right shouldn’t forget it,The US brand of national conservatism fails to resonate in the UK because it is a fundamentally different society ,Neutral,0.9996477365493774,Negative,0.9999488592147827
2023-05-26T04:00:48.837Z,"In a reinvigorated Leeds, a summer of celebrations is just beginning","When its bid to be European Capital of Culture was thwarted by Brexit, the city decided to anoint itself and start partying anyway",Neutral,0.9998406171798706,Neutral,0.9957526922225952
2023-05-26T04:00:48.824Z,Gâteau at the château: Lord Rothschild’s latest folly,Waddesdon Manor’s latest installation is a vast wedding cake by artist Joana Vasconcelos – that you can get married in,Neutral,0.9999988079071045,Neutral,0.9999936819076538
2023-05-26T04:00:48.790Z,UK regulator probes sustainable loans market,FCA interviews bankers and borrowers about transparency of loan targets,Neutral,0.7331980466842651,Neutral,0.9999920129776001
2023-05-26T04:00:48.778Z,SNP accused of ‘moving the goalposts’ over independence campaign funds,"Critics say Scotland’s ruling party needs to explain what happened to £740,000 raised to fight a second referendum",Negative,0.9657551050186157,Neutral,0.9935327768325806
2023-05-26T03:00:47.494Z,UK failure to create post-Brexit chemical regulations risks ‘irreparable damage’,"Government attempts to replicate EU system threatens innovation, warns industry  ",Negative,0.9999784231185913,Negative,0.9996707439422607
2023-05-25T22:10:00.091Z,"No ‘magic wand’ for financial pressures, Hunt tells pharma groups",UK unveils reforms worth £650mn to boost the life sciences sector,Neutral,0.6552308201789856,Positive,0.9999226331710815
2023-05-25T21:54:57.022Z,UK decision to bill EU nationals sparks tension with Brussels,‘Deep concerns’ expressed over move to force European residents to pay back benefits after government records error,Neutral,0.9950194358825684,Negative,0.9947595000267029
2023-05-25T20:00:47.427Z,Ministers look at reshaping pensions lifeboat fund to give boost to business,Government examines sweeping change to role of Pension Protection Fund to unlock billions for investment,Positive,0.784807562828064,Neutral,0.9998334646224976
2023-05-25T19:14:06.417Z,French judges step up investigation into Channel migrant deaths in 2021,Preliminary charges filed against five emergency service officials for not assisting people in danger,Neutral,0.9980090260505676,Neutral,0.9882742166519165
2023-05-25T17:51:33.477Z,UK police arrest man after car crashes into gates of Downing Street,Prime Minister Rishi Sunak was in his office at time of incident,Neutral,0.8319288492202759,Neutral,0.9999746084213257
2023-05-25T17:10:09.627Z,UK lenders increase mortgage rates after gilt yields rise on inflation data,Brokers warn of ‘another choppy period’ for borrowers,Neutral,0.9965608716011047,Negative,0.958122968673706
2023-05-25T16:58:47.924Z,Scotland’s police chief admits force is ‘institutionally racist and discriminatory’,Sir Iain Livingstone says acknowledging issues exist is essential to championing equality,Neutral,0.9952219128608704,Neutral,0.9119185209274292
2023-05-25T16:18:42.871Z,Business should stop griping about ‘comply or explain’,The UK’s trademark self regulatory approach to governance has been aped around the world,Neutral,0.9262000918388367,Neutral,0.9999728202819824
none,none,none,0,0.0,0,0.0
2023-05-25T16:07:21.781Z,The Tories are out of touch with voters when it comes to immigration Premium content,Also in this week’s newsletter: a new poll shows two-thirds of voters believe leaving the EU has been a failure,Neutral,0.9999656677246094,Negative,0.9999198913574219
2023-05-25T16:06:07.128Z,"UK retail investors piling into gilts, says AJ Bell",Company says fixed-income products have become much more popular,Neutral,0.9999183416366577,Neutral,0.7097840905189514
2023-05-25T16:00:47.607Z,Hurvin Anderson’s guide to Cambridge,The artist admires the flat light and subtle power of the Fens,Neutral,0.9999711513519287,Positive,0.998016357421875
2023-05-25T15:46:16.311Z,Bloom or bust: homebuyers are still chuffed with Chelsea ,Sales have slowed in the enclave that hosts the Flower Show but prices are attractive compared with other high-end London areas,Neutral,0.9999175071716309,Negative,0.9983748197555542
none,none,none,0,0.0,0,0.0
2023-05-25T15:11:25.049Z,"Energy bills unlikely to hit pre-crisis levels for 2 years, Britain’s regulator says","Comments come as Ofgem announces amount paid by a typical household for gas and electricity is set to drop to £2,074 from July  ",Negative,0.7649716734886169,Neutral,0.5663703680038452
2023-05-25T14:50:13.042Z,UK seeks to revive post-Brexit trade links with Latin America ,Foreign secretary says there is ‘much more to do’ but Britain faces tough struggle with China in the region,Neutral,0.9988859295845032,Negative,0.9998407363891602
none,none,none,0,0.0,0,0.0
2023-05-25T13:43:11.147Z,Changing pensions regulations will not boost UK business investment,The real problem is that British companies do not want to increase capital expenditure ,Negative,0.9996242523193359,Negative,0.9994403719902039
2023-05-25T13:23:01.331Z,Britain’s record-high immigration — in charts,"The ONS’s net migration figure of 606,000 reflects hiring of healthcare workers and opening of humanitarian routes ",Positive,0.9634457230567932,Neutral,0.9999959468841553
2023-05-25T10:35:52.060Z,"UK net immigration hits record high of 606,000",Pressure mounts on Sunak but statistics agency says inflows are now stabilising,Positive,0.9999674558639526,Negative,0.9982773065567017
2023-05-25T08:55:13.778Z,Sunak is doomed either way on immigration,"Backing calls to lower record migration levels is one thing, actually swallowing the costs is another ",Neutral,0.9998824596405029,Negative,0.9393714666366577
2023-05-25T04:00:15.093Z,Kensington & Chelsea pension fund bets big on property,Scheme increases allocation to commercial real estate despite investor worries over sector,Neutral,0.9999716281890869,Negative,0.9754624366760254
none,none,none,0,0.0,0,0.0
2023-05-25T04:00:14.987Z,Rich People’s Problems: Should I cut back on my holiday spending?,Weigh up the rising cost of travel against priceless memories,Negative,0.9999393224716187,Negative,0.9981421232223511
2023-05-25T04:00:14.902Z,Cayman Islands fights attempts by Singapore and Hong Kong to lure Asia’s wealthy,British overseas territory plans first Asian office to counter competition as offshore finance centre,Negative,0.9828814268112183,Neutral,0.9999922513961792
2023-05-25T04:00:09.000Z,The housing supply problem: Part I,Australian government refers PwC tax leak scandal to police,Negative,0.9999995231628418,Negative,0.894457995891571
2023-05-25T03:00:13.584Z,UK crypto fraud losses jump 40%,Data from national reporting agency for cyber crime shows £300mn in losses over past year ,Positive,0.9977900981903076,Negative,0.5441861152648926
2023-05-24T23:01:13.458Z,UK to announce funding boost for life sciences ,Government seeks to win over pharma groups with new investments in genomics research and drug manufacturing ,Positive,0.9999608993530273,Positive,0.999271810054779
2023-05-24T19:49:18.196Z,Labour to tackle immigration by ending foreign workers’ lower pay ,Starmer accuses government of having lost control of surging net migration into the UK,Neutral,0.9380322098731995,Negative,0.9914543628692627
2023-05-24T19:17:51.692Z,Covid inquiry orders full disclosure of Johnson’s diaries ,Investigation into pandemic rejects Cabinet Office’s move to provide redacted information,Neutral,0.9996494054794312,Neutral,0.9591479301452637
2023-05-24T18:15:04.975Z,Tata boss to meet Sunak for talks expected to secure UK battery plant for JLR,Site in Somerset would be picked over location in Spain ,Neutral,0.9970625042915344,Neutral,0.9999992847442627
2023-05-24T17:45:13.262Z,"As jobless men flee abroad, Albanian women embrace new freedoms","Facing the lowest wages and highest living costs in the Balkans, abandoned wives and mothers fend for themselves",Neutral,0.9169530868530273,Positive,0.9903944134712219
2023-05-24T17:25:17.216Z,Gove orders ‘independent’ review of Teesside regeneration scheme,Probe follows FT investigation that raised concerns over project in north-east England,Neutral,0.9999619722366333,Negative,0.9999657869338989
2023-05-24T17:15:48.910Z,The Bank of England needs to improve its communication on inflation,It needs to spell out the interest rate trajectory required to manage different risks,Neutral,0.9880813360214233,Neutral,0.9981654286384583
2023-05-24T17:15:13.366Z,Markets get the jitters as UK inflation proves stickier than expected,"Also in this newsletter: DeSantis gets ready to declare, chips battle rages on, sight loss in the workplace",Negative,0.976914644241333,Neutral,0.9994587302207947
2023-05-24T17:10:58.130Z,Gilt yields soar towards mini-Budget levels after inflation disappoints,"Despite fall to single figures, April’s consumer price inflation of 8.7% is significantly above BoE’s forecast",Negative,0.6093136072158813,Neutral,0.812073826789856
2023-05-24T17:08:32.565Z,Lidl pay boost underlines UK wage growth pressures,"Rising salaries could prolong the country’s bout of high inflation, warn economists",Negative,0.9999192953109741,Negative,0.9964019060134888
none,none,none,0,0.0,0,0.0
2023-05-24T15:56:01.648Z,Traders predict more trouble ahead for UK bond market,Gilt yields rise after string of stronger than expected inflation data,Negative,0.999996542930603,Positive,0.998325526714325
2023-05-24T14:34:15.159Z,Is the UK once again the ‘sick man’ of Europe?,Return of high inflation and slow growth draws comparisons with the 1970s — but economists say this time it is different,Neutral,0.9994547963142395,Neutral,0.998989999294281
2023-05-24T13:29:20.512Z,London rent rises outpace record UK increase in April,Higher mortgage costs and shortage of housing push up prices for tenants,Positive,0.9999486207962036,Negative,0.9999860525131226
2023-05-24T12:57:05.394Z,Aviva’s private health cover sales jump 25% as NHS struggles with backlog ,Independent data shows record number of UK patients paying for treatment,Negative,0.9994704127311707,Positive,0.998736560344696
none,none,none,0,0.0,0,0.0
2023-05-24T10:39:06.048Z,Pray for gilt traders,Nightmare on Threadneedle Street,Neutral,0.9977959394454956,Neutral,0.999855637550354
2023-05-24T09:51:44.307Z,Sunak decides not to launch ethics investigation into Braverman,Home secretary expresses regret over her handling of speeding offence,Neutral,0.9034988284111023,Neutral,0.9999483823776245
none,none,none,0,0.0,0,0.0
2023-05-24T08:30:03.066Z,Partygate and a government crackdown on overseas students: old stories return anew,"Plus, UK net migration target is far removed from rest of government’s political aims",Negative,0.5716575384140015,Neutral,0.9991506338119507
2023-05-24T08:11:33.563Z,Ofcom allows BT’s Openreach to lower prices despite fierce pushback,"New model for clients including Sky, TalkTalk and Vodafone not a threat to competition, regulator says",Positive,0.999985933303833,Neutral,0.9994955062866211
2023-05-24T04:00:03.577Z,Let’s not write people off as ‘AI losers’ ,The idea that the outcome of technological change is inevitable is both dangerous and untrue ,Neutral,0.9096715450286865,Negative,0.9991247057914734
2023-05-24T03:00:02.947Z,UK oil and gas workers remain sceptical of ‘green jobs’ revolution,Communities that depend on North Sea worry they will suffer same fate as former coal towns,Neutral,0.6684540510177612,Negative,0.9989343285560608
2023-05-24T03:00:02.939Z,EU sticks with post-Brexit clearing trade deadline despite objections,Brussels insists on wresting lucrative business from London as derivatives houses fear threat to stability ,Neutral,0.9942134022712708,Negative,0.999854326248169
none,none,none,0,0.0,0,0.0
2023-05-23T23:00:51.381Z,"Homeworking risks holding back London’s economy, report finds",Urban policy think-tank warns of long-term hit to productivity from reduced office interactions,Negative,0.9633280634880066,Negative,0.9999731779098511
2023-05-23T23:00:48.172Z,UK set to lose solar investment after developer criticises lack of incentives,Photovoltaics group Oxford PV says Britain is ‘least attractive’ location for new factory,Negative,0.9999924898147583,Positive,0.6756981015205383
2023-05-23T23:00:44.861Z,UK company directors face tougher conduct regime,Regulators propose overhaul of corporate governance code following audit scandals,Negative,0.6019524931907654,Neutral,0.9515313506126404
2023-05-23T21:07:20.010Z,Reeves embraces ‘Bidenomics’ as blueprint for a Labour government,Shadow chancellor endorses muscular industrial policy but says spending must comply with fiscal rules,Neutral,0.9960307478904724,Neutral,0.9999607801437378
2023-05-23T21:01:03.125Z,Georgi Gospodinov’s comedy novel ‘Time Shelter’ wins International Booker prize,Hard-hitting fiction offers warnings about the dangers of a reimagined history,Neutral,0.9997605681419373,Negative,0.9999393224716187
2023-05-23T19:01:40.619Z,Johnson referred to police over further potential Covid breaches,Former PM denies wrongdoing after Cabinet Office sends information to the authorities,Neutral,0.8525072336196899,Neutral,0.9891536831855774
2023-05-23T17:23:08.424Z,The government must win trust on legal migration,Rishi Sunak has to make the case for foreign workers where they are needed,Neutral,0.9411591291427612,Neutral,0.9994983673095703
2023-05-23T16:00:12.210Z,Sunak pledges UK’s long-term support for Ukraine ,UK premier’s comments are latest sign west is prepared to support Kyiv through conflict with Russia,Neutral,0.995245635509491,Neutral,0.9998993873596191
2023-05-23T13:20:34.510Z,BoE admits ‘very big lessons to learn’ over failure to forecast rise in inflation,Governor Andrew Bailey admits central bank no longer following its own model when predicting price rises,Neutral,0.4552714228630066,Neutral,0.999847412109375
2023-05-23T12:40:30.377Z,Home secretary to stop overseas students bringing family to UK  ,Suella Braverman reveals package of measures aimed at reducing overall migration,Neutral,0.8361830711364746,Neutral,0.999862551689148
2023-05-23T12:00:37.168Z,The City needs an intervention,Enough reports. UK capital markets’ arrested development can only be fixed with official support,Neutral,0.9987114667892456,Neutral,0.9992696642875671
2023-05-23T10:46:50.282Z,Starmer must wait before breaking the Brexit omertà,Voters know they made a mistake. That doesn’t mean they are ready to be told so,Neutral,0.9901742935180664,Neutral,0.9282087087631226
2023-05-23T10:20:57.436Z,IMF says it no longer expects UK recession this year,Outlook notes that inflation remains ‘stubbornly high’,Neutral,0.9604296684265137,Negative,0.6453383564949036
2023-05-23T10:18:49.868Z,Ofwat probes South West Water over leakage data,Pennon-owned monopoly faces a fine of as much as 10% of turnover,Neutral,0.9999253749847412,Neutral,0.6635394096374512
none,none,none,0,0.0,0,0.0
2023-05-23T08:30:07.081Z,Reduced immigration demands do not align with realities of low funding,The Conservative party needs to address issue of spending on skills and staffing,Negative,0.9987505674362183,Neutral,0.9973305463790894
2023-05-23T08:01:16.795Z,Former UK deputy prime minister Raab to step down as MP,Ex-justice minister’s Surrey seat is a main target for the Liberal Democrats at the next election,Neutral,0.8899415731430054,Neutral,0.9999980926513672
2023-05-23T07:26:08.758Z,UK public borrowing rises on social security and interest payments,Net borrowing was higher than expected at £25.6bn in April,Neutral,0.6395543813705444,Positive,0.9990770816802979
2023-05-23T04:00:39.599Z,Navigating work as a blind person,"People with sight loss encounter misconceptions of their ability, inaccessible recruitment practices, and insufficient workplace support",Neutral,0.999875545501709,Negative,0.9999986886978149
none,none,none,0,0.0,0,0.0
2023-05-23T04:00:39.565Z,How do I check I’m complying with HMRC rules? ,I’ve received a letter from the tax office suggesting I may not have abided by IR35 laws,Neutral,0.999900221824646,Neutral,0.9987223744392395
2023-05-23T03:00:10.430Z,"Banking, tech and telecoms groups combine to gather intelligence on scammers",Cross-industry body announces pilot after companies warn UK fraud strategy is too weak to tackle problem,Neutral,0.999991774559021,Negative,0.9999840259552002
none,none,none,0,0.0,0,0.0
2023-05-22T23:03:02.061Z,Britons among most gloomy on inflation prospects,Survey finds six in 10 think it will take at least a year for cost rises to return to normal level,Neutral,0.9999275207519531,Neutral,0.829504668712616
2023-05-22T21:14:46.882Z,Hunt pushes for supermarkets to curb soaring prices,Food becoming more of a factor than energy in driving stubbornly high level of inflation,Neutral,0.5470325350761414,Negative,0.9518819451332092
2023-05-22T20:45:04.336Z,Labour willing to force pension plans to invest in £50bn ‘growth fund’,Shadow chancellor Rachel Reeves wants to boost capital available to fast-growing companies,Neutral,0.9996980428695679,Positive,0.9962561130523682
2023-05-22T20:26:44.026Z,NHS junior doctors to strike for three days in June,Announcement of latest walkout in England comes after breakdown of talks with UK government,Neutral,0.9978770017623901,Neutral,0.9999980926513672
2023-05-22T18:21:12.737Z,UK forex boss convicted after masterminding multimillion pound ‘Ponzi-style’ scheme,"International warrant issued for Anthony Constantinou, who absconded halfway through trial ",Negative,0.9411332011222839,Neutral,0.999982476234436
none,none,none,0,0.0,0,0.0
2023-05-22T17:52:24.973Z,Post-Brexit UK investments drive FDI in Germany to record level,Berlin warns total volume set to fall in 2023 as companies turn to US on back of Inflation Reduction Act  ,Positive,0.9999998807907104,Neutral,0.5123798847198486
