Date,world_Titles,world_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2023-05-31T14:11:56.209Z,"Shift in government spending has cut UK inequality, study finds","IFS says increase in health provision, wider access to education and introduction of university fees is behind change ",Negative,0.9957043528556824,Neutral,0.9802823066711426
none,none,none,0,0.0,0,0.0
2023-05-31T13:12:55.086Z,How the Thatcherites lost their Brexit dream and their party,The trade-off the original Tory Leavers made with populists handed the Conservatives over to an alien worldview,Negative,0.8541005849838257,Neutral,0.9998970031738281
2023-05-31T12:50:25.004Z,Brussels to extend EU single market benefits to western Balkans,European Commission president offers to increase funding for countries waiting to join the bloc,Positive,0.9999990463256836,Neutral,0.9939992427825928
2023-05-31T12:49:12.508Z,"Train drivers in it for ‘long haul’, says UK rail union chief as new strikes start",Aslef’s Mick Whelan says his members have had no pay rise since 2019,Neutral,0.9989450573921204,Neutral,0.9999096393585205
2023-05-31T12:28:09.496Z,Peace edges closer in the troubled south Caucasus,Armenian concessions to Azerbaijan may end the longest-running territorial conflict in the former Soviet Union,Neutral,0.9999035596847534,Neutral,0.7006345391273499
none,none,none,0,0.0,0,0.0
2023-05-31T11:45:54.890Z,Loan market braced for rush to Libor finish line,"At least $700bn of junk loans are still priced using lending benchmark, just 30 days before the rate is set to expire",Neutral,0.9995133876800537,Neutral,0.9999991655349731
2023-05-31T11:30:50.401Z,The Lex Newsletter: Tokyo comes to Wall Street (again) Premium content,Japanese financial groups have been beefing up their US presence,Neutral,0.999997615814209,Neutral,0.9932014346122742
none,none,none,0,0.0,0,0.0
2023-05-31T11:15:44.257Z,Erdoğan’s pre-election spending spree boosts Turkey’s economy ,Economists warn economic stimulus and ultra-loose monetary policies will fuel inflation crisis,Positive,0.9999994039535522,Negative,0.868597686290741
2023-05-31T11:06:06.422Z,"Game, set and almost match to Biden on the debt ceiling",Republican drama barely dents US president’s agenda,Neutral,0.9999128580093384,Neutral,0.9999908208847046
2023-05-31T10:42:39.477Z,Soda ash group aims to be ‘big fish’ in London with $7.5bn valuation target,"WE Soda, controlled by Turkish media mogul Turgay Ciner, bucks recent trends with plan for UK IPO",Neutral,0.9999949932098389,Neutral,0.9997636675834656
2023-05-31T10:13:40.483Z,Cyberweapon manufacturers plot to stay on the right side of US,Contrasting fates of Israeli spyware-makers Paragon and NSO reveal how American support is crucial in $12bn industry,Neutral,0.8856497406959534,Neutral,0.9973104000091553
2023-05-31T10:00:50.699Z,‘People rot from the inside out’: lethal xylazine deepens the US drug crisis,"Cartels are cutting fentanyl with the cheap sedative, driving a surge in overdoses in cities such as Philadelphia",Positive,0.9964274764060974,Positive,0.9953905344009399
none,none,none,0,0.0,0,0.0
2023-05-31T09:28:44.121Z,FirstFT: US debt ceiling deal heads towards first House vote,"Plus, the west pressures Turkey over Sweden’s Nato bid and Jamie Dimon warns of ‘uncertainty’ caused by Beijing",Neutral,0.9999805688858032,Negative,0.9999001026153564
2023-05-31T09:15:43.561Z,CBI to recruit new president as part of governance overhaul,Consultants say blanket portrayals of ‘toxic’ culture at scandal-hit UK business lobby group ‘not accurate’,Neutral,0.9971207976341248,Neutral,0.9059049487113953
2023-05-31T09:01:15.419Z,Bloomsbury sales hit record as readers opt for affordable entertainment ,"Paperback purchases rise as cost-conscious people end subscription services such as Netflix, says publisher",Positive,0.9906198978424072,Neutral,0.915692150592804
2023-05-31T08:30:50.376Z,Probe into devolution’s poster child may cast long shadow over regional projects,Government inquiry into Ben Houchen’s Teesside regeneration scheme will not necessarily weaken area’s Conservative support ,Neutral,0.999993085861206,Neutral,0.9673398733139038
2023-05-31T08:01:04.541Z,"Bank of Japan policy shift risks causing eurozone bond turmoil, warns ECB",Japanese investors could retreat if BoJ ends its ultra-loose monetary policy,Negative,0.9998067021369934,Negative,0.9872904419898987
2023-05-31T07:39:25.848Z,Pentagon accuses Chinese fighter jet of ‘aggressive’ action near US plane,Defence department says incident took place in South China Sea on Friday,Neutral,0.8273206949234009,Neutral,0.9977602958679199
2023-05-31T06:00:49.991Z,Total and Belgian energy start-up plan US synthetic gas investment,Tree Energy Solutions says Washington’s Inflation Reduction Act has accelerated the methane project ,Neutral,0.9999895095825195,Neutral,0.9528270363807678
2023-05-31T05:00:50.115Z,Nato foreign ministers to debate Ukraine’s alliance accession Premium content,Also in this newsletter: Europe’s droughts and floods showcase urgency of green legislation,Neutral,0.9995298385620117,Neutral,0.983407199382782
2023-05-31T04:00:50.782Z,European leaders gather for security summit on Ukraine’s doorstep,Moldova meeting will take place just 8km from Russian-controlled separatist enclave Transnistria,Neutral,0.9999904632568359,Neutral,0.9999992847442627
2023-05-31T04:00:50.781Z,UK’s top private equity executives take home £2.7bn in carried interest,Haul by 255 dealmakers in 2020-21 comes as politicians threaten to increase taxes on industry,Neutral,0.9999735355377197,Negative,0.9981378316879272
2023-05-31T04:00:50.778Z,Into the bunker: drone attacks bring war home to Russia,A series of assaults has highlighted Moscow’s vulnerability to blowback from the Ukraine conflict,Negative,0.7036699056625366,Negative,0.9994663596153259
2023-05-31T04:00:50.777Z,Labour to ban former ministers from lobbying for 5 years,Party officials says move by Starmer is part of broader attempt to ‘clean up Westminster’,Neutral,0.8980748057365417,Neutral,0.9994742274284363
2023-05-31T04:00:50.747Z,Private equity keeps the party going in China Premium content,"Plus, the Issa brothers pull off another debt shuffling feat and junk bonds resurface on Wall Street",Neutral,0.9999086856842041,Neutral,0.5698682069778442
2023-05-31T04:00:50.492Z,How Taiwan became the indispensable economy,"Fearing a potential conflict in Asia, western companies are looking to move production out of Taiwan. But turning away from the self-ruled island will come at a high price for manufacturers",Neutral,0.9923791885375977,Negative,0.8744592666625977
none,none,none,0,0.0,0,0.0
2023-05-31T04:00:26.000Z,Wall Street gives crypto a chance,China calls for ‘stable’ ties with US in meeting with Elon Musk,Neutral,0.645022988319397,Neutral,0.9999301433563232
2023-05-31T03:00:49.960Z,Has China become too cosy with private equity?,"State-backed investors have poured money into buyout groups, enabling Beijing to deploy hundreds of billions of dollars into western companies and economies even as the political mood has shifted",Neutral,0.985508143901825,Neutral,0.9973496198654175
2023-05-31T02:47:21.012Z,Seoul retracts evacuation order after failed North Korean satellite launch,South Korea says warning was ‘false alarm’ after rocket crashes into Yellow Sea,Negative,0.9979709982872009,Negative,0.9110970497131348
2023-05-31T01:30:39.380Z,How Singapore Airlines soared while regional rival Cathay Pacific stalled,Post-pandemic success comes as Hong Kong carrier struggles to recover,Negative,0.9983905553817749,Negative,0.9999117851257324
none,none,none,0,0.0,0,0.0
2023-05-31T01:30:32.542Z,Bitcoin: crypto backers hope scarcity can solve everything  Premium content,Regulator warnings have made banks more skittish about holding their assets after FTX’s failure,Neutral,0.7095455527305603,Negative,0.9328425526618958
2023-05-31T00:59:35.310Z,US debt ceiling deal heads towards first House vote after clearing initial hurdle,Leaders rush to shore up support after hardline Republicans express misgivings,Neutral,0.999771773815155,Neutral,0.8831230998039246
none,none,none,0,0.0,0,0.0
2023-05-30T23:01:49.828Z,Activist shareholders threaten Japan’s AGM season ,Chief executives are vulnerable to a current push for systemic shifts in climate policy and transparency,Negative,0.9997548460960388,Negative,0.9999802112579346
2023-05-30T20:55:27.377Z,Dutch senators approve pensions overhaul,Vote paves way for Netherlands to move to a ‘defined contribution’ model by 2028,Neutral,0.9965331554412842,Neutral,0.9999042749404907
2023-05-30T20:00:49.793Z,Swedish PM: We have stepped up terrorism fight as part of our Nato bid,New legislation that comes into force this week will help us prove an even stronger ally,Neutral,0.9947581887245178,Positive,1.0
2023-05-30T20:00:49.784Z,West steps up pressure on Turkey to admit Sweden into Nato,Prime Minister Ulf Kristersson writes in FT that anti-terror law delivers on last part of deal for Ankara’s support,Negative,0.9999536275863647,Neutral,0.9996665716171265
2023-05-30T19:21:28.854Z,Teesside mayor struck secret deal to transfer Hartlepool property,Previous agreements by Ben Houchen to shift assets to developers ‘lacked transparency’,Neutral,0.9997312426567078,Negative,0.9982505440711975
none,none,none,0,0.0,0,0.0
2023-05-30T19:14:53.469Z,Johnson allies challenge UK claims on Covid messages,Inquiry extends deadline for communications to be handed over after Cabinet Office reportedly says it does not have the material,Neutral,0.8232384324073792,Neutral,0.9999889135360718
2023-05-30T18:44:12.196Z,"Russia remains UK’s top security threat, warns intelligence chief",Adrian Bird says Moscow is priority until 2030 when focus will switch to challenge posed by China,Negative,0.9145864844322205,Neutral,0.999974250793457
2023-05-30T18:27:33.070Z,Vox’s role as kingmaker takes centre stage in Spain,Ruling Socialists focus on prospect of hard right sharing power in several regions,Neutral,0.9999791383743286,Neutral,0.9999793767929077
2023-05-30T18:27:07.094Z,"Live news updates from May 30: Republicans pledge to torpedo debt ceiling deal, Nvidia touches $1tn market cap",none,Neutral,0.9999954700469971,0,0.0
2023-05-30T18:22:35.396Z,How reliable are the UK’s migration statistics?,Analysts raise questions over the accuracy of latest official figures on which policymakers depend,Neutral,0.999964714050293,Neutral,0.966289758682251
2023-05-30T18:12:22.519Z,The NYC CRE bloodbath,"Rentiers, look away now",Neutral,0.9998588562011719,Neutral,0.999710738658905
2023-05-30T18:04:46.286Z,Alternatives M&A: keeping up with the Blackstones will invite scrutiny Premium content,TPG deal for Angelo Gordon highlights the drivers of concentration of power in the industry,Neutral,0.98021000623703,Neutral,0.7363989949226379
2023-05-30T17:34:05.796Z,US restricts co-operation with Kosovo after ethnic tensions flare up,Washington retaliates against Pristina’s lack of de-escalatory measures,Neutral,0.9995813965797424,Negative,0.9999877214431763
2023-05-30T17:28:25.010Z,UK businesses need a solution to exorbitant energy costs,Expensive new contracts are kicking in just when government support has been cut back,Negative,0.7123712301254272,Negative,0.7217972874641418
2023-05-30T16:58:28.511Z,Fixing Britain’s broken housing market,"To raise home ownership, blockages in the planning and tax system need to be removed",Neutral,0.9960875511169434,Neutral,0.9608251452445984
2023-05-30T16:53:18.459Z,Purdue Pharma allowed to shield Sackler owners from opioid lawsuits,Appeals court says some liability releases are ‘appropriate’ under US bankruptcy law,Neutral,0.8694941997528076,Neutral,0.9984310269355774
2023-05-30T16:33:04.867Z,Housebuilders: Labour hope value curb is a castle made of sand Premium content,Opposition party’s plan smacks of radical nationalisation programme that helped lose it 2019 general election,Neutral,0.9999959468841553,Neutral,0.7835808992385864
2023-05-30T16:27:47.451Z,"Israel’s economy damaged by fight over judiciary, says central bank","Planned reforms that sparked mass protests have resulted in ‘significant costs’, argues governor",Negative,0.999991774559021,Negative,0.9162222146987915
2023-05-30T16:00:50.042Z,Ask a Stylist: how to dress for transitional weather,Layering is about selecting the right weights and styles and understanding your build,Neutral,0.999927282333374,Neutral,0.9999935626983643
none,none,none,0,0.0,0,0.0
2023-05-30T15:46:40.782Z,Putin vows retaliation for drone attack on Moscow,Assault on Russia’s capital highlights vulnerability ahead of expected counteroffensive,Neutral,0.5614378452301025,Neutral,0.743770182132721
2023-05-30T15:25:39.226Z,UK corporate profitability stable despite ‘greedflation’ claims,Official data for end of 2022 supports Bank of England findings that inflation is not being driven by higher profit margins,Positive,0.9999994039535522,Neutral,0.9997811913490295
2023-05-30T14:43:53.283Z,UK has no plans to strike US trade deal during Sunak visit,Britain’s prime minister to hold talks with Joe Biden next week,Neutral,0.999930739402771,Neutral,0.9999488592147827
2023-05-30T13:57:31.977Z,Mercedes chief hits out at EU tariffs set to penalise carmakers ,Ola Källenius calls for delay in post-Brexit sourcing rules and warns new tariffs will dent industry competitiveness,Neutral,0.9992857575416565,Negative,0.9999728202819824
none,none,none,0,0.0,0,0.0
2023-05-30T13:35:57.034Z,"China investigated Covid lab leak claims, says top scientist",Health official’s admission undermines Beijing’s dismissals that virus could have emerged from Wuhan facility    ,Neutral,0.998522937297821,Positive,0.9996204376220703
2023-05-30T12:56:17.287Z,China calls for ‘stable’ ties with US in meeting with Elon Musk ,Billionaire’s audience with foreign minister Qin Gang highlights complex relationship with Beijing ,Neutral,0.9999301433563232,Neutral,0.9998038411140442
none,none,none,0,0.0,0,0.0
2023-05-30T12:43:34.037Z,Old industrial cities can be central to America’s economic future,The legacy assets they retain may prove crucial to the country’s manufacturing,Neutral,0.9993588328361511,Neutral,0.9574881196022034
2023-05-30T11:24:18.265Z,Why DeSantis is losing Republicans to Trump,He mistakenly thinks populist voters want to win power and do something with it,Negative,0.619472086429596,Neutral,0.9588047862052917
2023-05-30T11:11:24.715Z,Don’t underestimate Europe’s northern debt exposure,What’s the opposite of hygge?,Neutral,0.9994908571243286,Neutral,0.9974281191825867
2023-05-30T10:49:34.099Z,The supply chain demons have been (mostly) banished,Sløk chartfest,Negative,0.9683190584182739,Neutral,0.9997151494026184
2023-05-30T10:40:51.323Z,Chinese jet: Airbus orders will divert to homegrown ‘patriot express’ Premium content,C919 airliner poses a threat to the European aviation group’s sales in China,Neutral,0.9978067278862,Negative,0.9999823570251465
none,none,none,0,0.0,0,0.0
2023-05-30T10:30:14.070Z,China sends first civilian into orbit as Xi pursues ‘eternal dream’,Shenzhou-16 mission precedes plans to land taikonauts on Moon by 2030,Neutral,0.9999934434890747,Neutral,0.9999957084655762
2023-05-30T10:06:42.173Z,Inflation in Spain falls more than expected to 2.9%,Weaker than expected price pressures boost hopes of drop in figure for eurozone ,Negative,0.9990003705024719,Negative,0.9644348621368408
2023-05-30T10:00:21.043Z,Meet the ‘super-facialist’ worth travelling to Paris for,Sophie Carbonari’s ‘cosmic lifting’ techniques have given rise to a new beauty line,Neutral,0.9997557997703552,Neutral,0.9997020363807678
2023-05-30T08:52:41.155Z,Turkey’s lira weakens as economists warn of Erdoğan’s ‘unsustainable’ policies,Re-elected president insists interest rates should stay low despite inflation running at over 40%,Negative,0.973287045955658,Neutral,0.9623932242393494
2023-05-30T08:30:21.016Z,Labour stores up trouble over its plans to curb immigration ,"Investment in skills is one part of the solution, but is unlikely to lead to meaningful reductions in numbers alone  ",Negative,0.9999924898147583,Negative,0.9988366961479187
2023-05-30T07:44:29.455Z,Military briefing: Ukraine’s daring ‘shaping operations’ stretch Russian defences,Attacks such as the Moscow drone strikes seen as ‘magician’s sleight of hand’ that deceives the Kremlin and derails its plans,Neutral,0.9999761581420898,Negative,0.9223141074180603
2023-05-30T07:07:48.446Z,What a debt ceiling deal means for the US economy,Clap along if you feel like a room without a roof,Neutral,0.9935454726219177,Neutral,0.9998040795326233
2023-05-30T06:12:03.812Z,Goldman’s China dealmaker stops tapping US investors,Asian private equity business head says geopolitical tensions mean she raises cash from Middle East and Asia instead,Negative,0.9418768882751465,Neutral,0.999267041683197
2023-05-30T05:00:20.860Z,Why Spain’s snap election imperils EU lawmaking marathon Premium content,Also in this newsletter: EU and US meet to agree on common AI safeguards,Neutral,0.9864332675933838,Neutral,0.9999903440475464
2023-05-30T04:26:30.626Z,FirstFT: Business leaders search for alternatives to Donald Trump and Ron DeSantis,"Also in today’s newsletter: Rising interest rates set back European bank M&A, Philip Morris says company on path to becoming ESG stock, fusion energy machine",Neutral,0.9996644258499146,Neutral,0.9976636171340942
2023-05-30T04:05:20.785Z,FT Globetrotter: Five of the smartest new hotels in Paris ,An insider guide to some of the most stylish places to stay in the City of Light,Neutral,0.9997045397758484,Neutral,0.9999929666519165
2023-05-30T04:00:22.558Z,Pavillon Faubourg Saint-Germain: a love letter to literary Paris,"This smart Left Bank five-star hotel pays homage to famous former residents such as James Joyce, while offering haute bistronomy and a superlative spa experience",Neutral,0.9998413324356079,Neutral,0.9998482465744019
2023-05-30T04:00:22.557Z,US debt ceiling fight shifts to Congress as lawmakers prepare for first votes,Busy week of wrangling expected as White House and House Republican leaders seek to shore up support for deal,Neutral,0.9996108412742615,Neutral,0.999927282333374
2023-05-30T04:00:22.527Z,Hôtel Dame des Arts: a chic arrival on the Rive Gauche,A former Holiday Inn has metamorphosed into a Raphael Navot-designed beauty that oozes Left Bank cool,Neutral,0.999983549118042,Neutral,0.999995231628418
none,none,none,0,0.0,0,0.0
2023-05-30T04:00:22.507Z,Le Pigalle: party time in the quartier of cool,"Boho vibes, quirky charm and DJ sets await you at this hipster haven",Neutral,0.9999514818191528,Neutral,0.9998501539230347
2023-05-30T04:00:22.506Z,Business leaders search for alternatives to Trump and DeSantis,Republican donors urge Glenn Youngkin and Brian Kemp to enter 2024 race after Florida governor’s faltering start,Neutral,0.9988995790481567,Neutral,0.9998737573623657
2023-05-30T04:00:22.422Z,SO/Paris hotel: the height of glamour,Retro-futurist glitz and astonishing views of the city are drawing the fashion crowd to a once unfashionable quartier,Neutral,0.9999966621398926,Neutral,0.9994524121284485
2023-05-30T04:00:22.396Z,Ukraine war and Biden’s IRA force EU to accelerate energy transition,But business leaders warn that high electricity prices and a barrage of regulation could discourage investment ,Neutral,0.8378811478614807,Negative,0.9995729327201843
none,none,none,0,0.0,0,0.0
2023-05-30T04:00:22.396Z,Hôtel Rochechouart: art de vivre in Montmartre,"Dine, dance and dream in a throwback to Jazz Age Paris complete with tastefully 21st-century touches",Neutral,0.9999855756759644,Neutral,0.9999918937683105
2023-05-30T04:00:22.291Z,‘Degrowth’ starts to move in from Europe’s policy fringes,Unorthodox economic ideas are finding a mainstream audience as climate change bites,Neutral,0.999951958656311,Neutral,0.9996911287307739
none,none,none,0,0.0,0,0.0
2023-05-30T03:00:20.838Z,NHS productivity lags as recruitment fails to keep pace with demand,"Despite increasing staff numbers, services in England are struggling to match pre-pandemic treatment levels",Negative,0.9999988079071045,Negative,0.9999970197677612
2023-05-30T03:00:20.833Z,German start-up wins initial funding for revolutionary fusion energy machine,Proxima Fusion aims to build complex device to generate emissions-free power by fusing atoms,Positive,0.9999730587005615,Neutral,0.9721049666404724
2023-05-30T01:00:20.732Z,The billionaire whose electrode empire powers China’s EV dominance,Bai Houshan and his company Ronbay have ambitious expansion plans for key battery component,Positive,0.9999935626983643,Neutral,0.9979423880577087
2023-05-29T23:01:20.753Z,"UK shop price inflation rises to record high, industry data shows",Food cost growth eases slightly as lower energy costs filter through supply chains ,Positive,0.8277441263198853,Positive,0.9993163347244263
2023-05-29T22:41:44.527Z,China turns down US invitation for defence chiefs’ meeting in Singapore,"Pentagon had requested encounter between Lloyd Austin and Li Shangfu, who is under sanctions, at forum in June",Neutral,0.9501076936721802,Neutral,0.9798029065132141
none,none,none,0,0.0,0,0.0
2023-05-29T22:00:20.652Z,Chinese companies still keen on US but face higher hurdles,Many groups want to open factories in America but geopolitical and local issues often prevent investment,Negative,0.9931824803352356,Neutral,0.7982676029205322
2023-05-29T19:00:29.720Z,Democrats and Republicans confident they can pass deal to avert US default,Centrists in both parties back agreement to raise borrowing limit despite opposition of hardliners,Positive,0.9987145662307739,Neutral,0.9874831438064575
2023-05-29T19:00:20.591Z,Labour plans to tackle housing crisis by forcing landowners to sell at lower prices,Reforms would change valuation of plots acquired in England through compulsory purchase orders,Negative,0.9613349437713623,Neutral,0.9994020462036133
2023-05-29T17:54:40.599Z,‘All or nothing’: Spain’s Pedro Sánchez gambles on snap election,Embattled prime minister makes riskiest bet of his career to hold on to power after disastrous showing in local polls,Neutral,0.9999934434890747,Neutral,0.915742814540863
2023-05-29T17:19:16.624Z,Cabinet Office in stand-off with Covid inquiry over Johnson messages,Tensions between investigators and ministers build as government refuses to hand over unredacted information,Neutral,0.9999725818634033,Negative,0.9960557222366333
2023-05-29T16:45:51.090Z,India files criminal complaint against Rolls-Royce and BAE,Groups accused over historic deals to supply country with fighter jets ,Negative,0.8951627016067505,Negative,0.954128623008728
2023-05-29T15:30:20.487Z,The UK needs a new deal for its highly taxed graduates,Repayments under the student loan system hinder their potential contributions to the economy,Neutral,0.9985033273696899,Negative,0.9999923706054688
2023-05-29T13:27:57.498Z,Russia pounds Ukraine with missile and drone barrage,Strikes beyond front lines aim to deplete stock of western-supplied air defence systems ahead of counter-offensive,Neutral,0.9999524354934692,Negative,0.9995675683021545
2023-05-29T12:02:52.900Z,We need to build a new business case for nature,Those fighting the biodiversity crisis are still stuck in the old model of conservation — climate tech indicates a fresh path,Neutral,0.9971246123313904,Neutral,0.9807562232017517
2023-05-29T11:30:17.804Z,US retail investors: losing their animal spirits Premium content,"Equity markets have rallied strongly in the first half of the year, but maintaining momentum could be a struggle",Negative,0.9999995231628418,Negative,0.9809134602546692
2023-05-29T10:55:13.771Z,De-risking trade with China is a risky business,Security-driven approach to trade clashes with western corporate interests and environmental targets,Negative,0.9998962879180908,Neutral,0.9996742010116577
2023-05-29T10:15:17.760Z,What is in the US debt ceiling deal?,Democrats and Republicans have made compromises to head off a damaging default,Neutral,0.9999328851699829,Negative,0.9999364614486694
2023-05-29T10:00:17.755Z,US retailers count the cost of surging shopping crime,More frequent and more violent incidents are being reported this year,Neutral,0.9984011054039001,Neutral,0.9228114485740662
2023-05-29T09:43:52.198Z,Japan threatens to shoot down any North Korean missile that enters its territory,Tokyo puts ballistic missile defences on alert after Pyongyang signals imminent launch of military satellite,Negative,0.9997240900993347,Neutral,0.8698269724845886
none,none,none,0,0.0,0,0.0
2023-05-29T09:40:48.026Z,Spain’s PM Sánchez calls snap election after regional defeats,Prime minister sets July date after resounding defeat for his Socialists at hands of centre-right,Neutral,0.9999794960021973,Neutral,0.9999991655349731
2023-05-29T09:17:06.558Z,Temasek cuts pay of employees behind failed $275mn bet on FTX,Singaporean state investor ‘disappointed’ with the investment in the failed cryptocurrency exchange,Neutral,0.7748661637306213,Negative,0.9966250658035278
2023-05-29T09:15:36.665Z,FirstFT: House Speaker McCarthy faces Republican revolt as US default deadline looms,"Also in today’s newsletter, Turkey’s Erdoğan extends rule into third decade and Russia launches drone attack on Kyiv",Neutral,0.99937903881073,Neutral,0.9996322393417358
2023-05-29T08:30:18.015Z,China developers: the main quake is over but the aftershocks are not Premium content,Surge in court-ordered liquidations and developer defaults should give investors pause for thought,Neutral,0.9913167953491211,Negative,0.6842464208602905
none,none,none,0,0.0,0,0.0
2023-05-29T08:04:31.678Z,‘I can do it’: Erdoğan promises Turkey more strongman medicine,Veteran leader faces economic reckoning after defeating rivals in Sunday’s presidential election,Positive,0.9999994039535522,Neutral,0.9981202483177185
2023-05-29T06:00:17.669Z,An anxious future for Turkey’s economy and democracy,Recep Tayyip Erdoğan has little time to bask in his electoral triumph,Positive,0.9877654314041138,Neutral,0.9919370412826538
none,none,none,0,0.0,0,0.0
2023-05-29T05:12:27.949Z,PwC suspends 9 partners over Australian tax leak scandal,Big Four firm pledges to publish results from internal review this year,Negative,0.8056318163871765,Neutral,0.9999068975448608
2023-05-29T04:40:44.771Z,Toyota chair faces removal vote over governance issues,More challenges to boards on diversity and corporate values expected during Japan’s annual meeting season,Neutral,0.9687124490737915,Negative,0.9999661445617676
2023-05-29T04:00:18.414Z,Ukraine war opens door for Moldova to end its frozen conflict,Russian-backed separatist enclave of Transnistria is increasingly reliant on western trade after Kyiv closed its border,Neutral,0.999975323677063,Neutral,0.9132369160652161
2023-05-29T04:00:18.402Z,Insolvency risk rises for larger UK companies as inflation bites,"Combination of Brexit, pandemic and price and interest rate rises has hit groups",Negative,0.956953227519989,Negative,0.9973955154418945
2023-05-29T04:00:18.400Z,Bank turmoil does not justify mission creep by deposit insurance ,Higher levels of cover would increase implicit subsidies to reckless bankers,Negative,0.9996232986450195,Negative,0.5412768125534058
none,none,none,0,0.0,0,0.0
2023-05-29T04:00:18.393Z,Prince Harry takes on Fleet Street over phone hacking,New round of lawsuits brings scandal back to fore and poses fresh financial risks for tabloid media groups,Neutral,0.9998277425765991,Negative,0.9999715089797974
2023-05-29T04:00:18.243Z,Brussels proposes tough targets for live trading database operators,Commission has suggested minimum turnover for companies running consolidated tape service,Neutral,0.9999839067459106,Neutral,0.9999459981918335
2023-05-29T04:00:18.241Z,Economy and insecurity top agenda for Nigeria’s new president,Bola Tinubu will face an overflowing in-tray following his inauguration on Monday,Neutral,0.9999459981918335,Neutral,0.9649755954742432
2023-05-29T04:00:18.240Z,ETF share of US market turnover jumps to a record 31%,Surge reignites debate over ETF influence and underlines increasing use to rapidly change market exposure,Positive,0.9999988079071045,Neutral,0.9965144991874695
2023-05-29T04:00:18.239Z,Emerging markets warned against swift rate cuts until inflation is under control,Fuel and food costs ease in central Europe and Latin America but core price pressures upset plans to kick-start growth ,Negative,0.9999681711196899,Positive,0.9999988079071045
2023-05-29T04:00:18.234Z,‘We are all thinking about how to contribute’: Hongkongers boost Britain’s suburbs,Immigration influx brings a highly skilled workforce that is eager to integrate,Neutral,0.9999936819076538,Positive,0.9955821633338928
2023-05-29T01:00:17.525Z,‘Genshin Impact’ maker aims for Tencent’s China gaming crown,Independent studio miHoYo pins hopes on new title to take on big incumbents in lucrative market,Neutral,0.9999527931213379,Neutral,0.9993759989738464
2023-05-29T00:30:17.508Z,ByteDance and CNPC take over Hong Kong offices vacated by foreign companies,Mainland Chinese businesses are among those securing prime locations in Central district,Neutral,0.9991770386695862,Neutral,0.9999696016311646
2023-05-29T00:24:34.245Z,Republican leaders try to quell debt deal revolt as US counts down to default,Time is running out to convince sceptical lawmakers to pass bill to raise borrowing limit,Neutral,0.999760091304779,Neutral,0.9995831847190857
2023-05-29T00:01:17.511Z,‘Confidence is a big problem’: China’s economic recovery loses steam,"Weak property sales, industrial output and consumption sap confidence in rapid bounceback from Covid",Negative,0.9999998807907104,Negative,0.9999998807907104
2023-05-29T00:00:17.516Z,How to buy a global $20bn company for nothing,"Japan is only theoretically fertile territory for stock market takeovers, as the Toyota thought experiment reveals",Neutral,0.9834913611412048,Neutral,0.6665731072425842
2023-05-28T23:39:41.794Z,Spanish conservatives score big win over ruling Socialists in local elections,Results are blow to prime minister Pedro Sánchez but victorious PP will need hard-right Vox party to govern,Positive,0.9999949932098389,Neutral,0.9968435764312744
2023-05-28T23:01:17.559Z,Sky highs: six of Hong Kong’s best rooftop bars,Where to head for a cocktail with a view that’s guaranteed to give you a lift,Neutral,0.9242794513702393,Neutral,0.9996556043624878
2023-05-28T23:01:17.557Z,Tony Blair Institute proposes ‘radical’ UK pension superfunds,"Pooling of tens of thousands of funds would drive investment in business, think-tank says ",Neutral,0.9999552965164185,Neutral,0.9999864101409912
none,none,none,0,0.0,0,0.0
2023-05-28T20:33:51.873Z,Erdoğan extends rule into third decade with Turkish election victory,Official results show veteran leader beat rival Kemal Kılıçdaroğlu in bitter presidential run-off,Neutral,0.999974250793457,Positive,0.9932153224945068
2023-05-28T18:10:40.273Z,MPs and retailers lambast UK plan to cap basic food prices,Initiative aims to curb rampant food price inflation but has split Tory party and angered supermarkets ,Neutral,0.9992467164993286,Neutral,0.9997077584266663
2023-05-28T18:00:17.338Z,GMB attacks Labour plans to end new North Sea oil and gas licences,Union says it would be self-defeating for the UK to abandon domestic production,Neutral,0.9999881982803345,Negative,0.5107398629188538
2023-05-28T17:36:28.103Z,Russia launches massive drone attack on Kyiv  ,Ukraine’s air defence systems down 58 drones as capital prepares to celebrate founding,Neutral,0.9707155227661133,Neutral,0.9249188303947449
none,none,none,0,0.0,0,0.0
2023-05-28T17:15:17.392Z,US debt ceiling action switches to Congress,Turkey assesses presidential election results and Singapore hosts Shangri-La security forum,Neutral,0.9689475297927856,Neutral,0.9999961853027344
2023-05-28T17:00:17.453Z,"Now the UK is finally tackling ‘Londongrad’, it’s time the US upped its game","Spurred by Russia’s invasion of Ukraine, Westminster is at long last stemming the flows of illicit wealth into Britain’s capital",Neutral,0.7231777310371399,Negative,0.9991986155509949
none,none,none,0,0.0,0,0.0
2023-05-28T12:00:37.315Z,"Cargo bikes can reduce London van use, says cycling commissioner",UK capital has big plans to reduce congestion and make deliveries more environmentally friendly,Neutral,0.99146568775177,Positive,0.993730902671814
2023-05-28T11:00:37.321Z,A European People’s Bond could support Ukraine’s reconstruction,Canada has shown the way in connecting public support for Kyiv with investment opportunities,Neutral,0.9897719025611877,Positive,0.999924898147583
