Date,us-economy_Titles,us-economy_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2022-08-17T04:00:18.447Z,‘Shock the market’: Wall Street’s original ‘Dr Doom’ tells Fed to toughen up,Forecaster of 1982 bull market Henry Kaufman says US central bank has ‘long way to go’ on inflation,Negative,0.9116475582122803,Neutral,0.9998272061347961
2022-08-16T15:44:48.720Z,Walmart and Home Depot ease fears of recession even as inflation persists,World’s largest retailer provides less gloomy outlook while DIY chain reports record earnings,Positive,0.9935123324394226,Positive,0.9999998807907104
none,none,none,0,0.0,0,0.0
2022-08-16T04:00:25.585Z,Americans keep foot off accelerator despite falling petrol prices,Consumption has been running 6% lower than last summer even as gas drops below $4 a gallon,Positive,0.5814926028251648,Negative,0.9999716281890869
2022-08-16T04:00:25.445Z,US junk bond market in powerful rebound on easing inflation worries,Amount of debt trading at distressed levels tumbles at unprecedented pace,Positive,0.9543270468711853,Negative,0.9999808073043823
2022-08-15T23:02:23.679Z,Buffett’s Berkshire Hathaway makes big bet on US lender Ally Financial,"Investment group increases stakes in Apple, Paramount Global and oil companies",Neutral,0.9997499585151672,Neutral,0.997650682926178
2022-08-15T11:00:24.561Z,Can people still afford to be anti-work? Premium content,"Inflation, falling real wages and turmoil in financial markets may reluctantly push many back into the labour force",Neutral,0.996531069278717,Negative,0.9999786615371704
none,none,none,0,0.0,0,0.0
2022-08-15T04:00:45.817Z,‘Extreme heat belt’ to place 100mn Americans at risk,Booming Sunbelt region among those to be exposed to longer heatwaves under climate trends,Negative,0.7720906138420105,Neutral,0.9994981288909912
2022-08-15T04:00:45.654Z,Why the Fed might be at ‘neutral’ already on monetary policy,Strong dollar and the unwinding of quantitative easing are equivalent to 1 percentage point rate rise,Neutral,0.9920880198478699,Neutral,0.5047675967216492
none,none,none,0,0.0,0,0.0
2022-08-14T10:00:44.223Z,The Chips Act debate shows how far the Republicans have moved,Rebuilding America’s industrial base is superseding traditional economic doctrine,Neutral,0.9993175268173218,Positive,0.994301438331604
2022-08-14T04:00:54.231Z,Volatility investor warns of false dawn for US equities market,Capstone’s Paul Britton says ‘nervous investors will start selling’ when companies struggle to refinance debts,Negative,0.9996238946914673,Negative,0.567950963973999
2022-08-13T04:00:37.695Z,The $1.6tn student debt quandary hanging over the US economy,Decision whether to lift moratorium on federal loan payments will affect millions of borrowers,Negative,0.9238615036010742,Neutral,0.9741228222846985
2022-08-12T21:47:32.988Z,Guide to US Inflation Reduction Act ,"Calculations and summary of measures in the historic climate, tax and health legislation",Neutral,0.9956204295158386,Neutral,0.9997884631156921
2022-08-12T21:46:20.949Z,House approves Biden’s flagship climate and tax package,Final passage of $700bn bill marks significant legislative victory for US president,Neutral,0.9999768733978271,Positive,0.9999949932098389
none,none,none,0,0.0,0,0.0
2022-08-12T19:00:02.302Z,Debt defaults start to loom more over markets,Rising cost of capital will expose strains in the financial system,Negative,0.9856933355331421,Negative,0.9995637536048889
2022-08-12T05:52:18.570Z,China’s top chipmaker says geopolitical tension adds to industry ‘panic’,SMIC chief warns high inflation and a cyclical downturn in chip demand are slowing growth,Negative,0.9997860789299011,Negative,0.9999992847442627
2022-08-11T16:27:38.208Z,Western companies wake up to China risk,Taiwan crisis has shown the need to hedge exposure and draw up contingency plans,Negative,0.9980668425559998,Negative,0.6051186323165894
2022-08-11T15:28:19.621Z,Ex-Arm chief resigns from board of China’s largest chipmaker,Tudor Brown quits SMIC amid rising tech tensions between Beijing and the west,Neutral,0.9625364542007446,Negative,0.9908612966537476
2022-08-11T09:45:43.521Z,Inflation’s decline will not be as dramatic as its rise Premium content,"Price pressures might have reached their peak, but the descent is unlikely to be as swift as the surge",Neutral,0.7411659955978394,Negative,0.9994438290596008
2022-08-11T07:47:15.369Z,US petrol prices fall below $4 a gallon in sign of lower inflation,Market has declined more than 20% from June record as demand softens and oil supply grows,Negative,0.9997798800468445,Negative,0.9999969005584717
2022-08-11T04:00:44.866Z,Lay-offs during a jobs boom: the paradox of the US labour market,Worker shortages have coincided with headcount reductions at a time of low unemployment,Negative,0.9965916872024536,Negative,0.9998906850814819
2022-08-11T04:00:44.712Z,Fed’s Mary Daly says it is too early to ‘declare victory’ on inflation fight,San Francisco president points to price rises remaining ‘far too high’ but signals initial support for smaller rate increases,Neutral,0.9979592561721802,Neutral,0.9605374336242676
2022-08-11T04:00:31.000Z,US inflation finally takes a breather ,Disney’s streaming business defies industry gloom ,Negative,0.9523190259933472,Negative,0.999980092048645
2022-08-11T02:41:46.552Z,Nasdaq rallies more than 20% from recent lows after US inflation eases,Tech-heavy index gains as traders bet Fed will temper aggressive interest rate rises,Neutral,0.6290646195411682,Positive,1.0
2022-08-10T17:15:43.592Z,Inflationary pressures ease in US and China,"Plus, UK energy bills to climb even higher, a Las Vegas hangover and how to leave your job",Negative,0.7561804056167603,Positive,0.9897965788841248
2022-08-10T12:45:10.412Z,US inflation eased slightly in July on lower petrol prices,Fed’s policy tightening campaign unlikely to be swayed by CPI figures showing annual price increase moderated to 8.5%,Positive,0.9911899566650391,Negative,0.9950123429298401
2022-08-10T08:37:01.847Z,Taiwan security officials want Foxconn to drop stake in Chinese chipmaker,Apple supplier’s $800mn investment in Tsinghua Unigroup endangered by rising tensions with Beijing,Neutral,0.9988094568252563,Negative,0.9999983310699463
2022-08-10T04:00:09.049Z,Investors watch for cracks in US consumer loan market,Americans hold record amount of debt as Fed prepares to push interest rates higher,Neutral,0.7570693492889404,Positive,0.5225973129272461
none,none,none,0,0.0,0,0.0
2022-08-09T15:48:05.963Z,There are reasons to be optimistic about the US economy,Gloomy predictions of a hard landing overlook changes in the private sector and the labour market,Positive,0.9956244826316833,Negative,0.9423155784606934
2022-08-09T14:45:54.704Z,Biden tax proposals fall short of OECD standards for minimum rate,Inflation Reduction Act leaves gaps that mean 15% business rate is not in line with global deal,Negative,0.9060156941413879,Neutral,0.9996969699859619
2022-08-09T05:30:12.261Z,Fed help isn’t coming Premium content,A jobs boom silences talk of the US central bank going easy,Neutral,0.9827089309692383,Neutral,0.9959486126899719
2022-08-09T04:00:12.947Z,Corporate America fumes over Biden’s tax and climate package,New spending bill adds to simmering tensions between the White House and big business,Negative,0.999962329864502,Neutral,0.9178630113601685
none,none,none,0,0.0,0,0.0
2022-08-09T04:00:12.942Z,It is too early to declare risk of US recession is over ,Rate rises and the contraction of the Fed’s balance sheet may still pull the rug from under the economy and markets,Negative,0.9866012930870056,Negative,0.9989745616912842
2022-08-08T17:00:43.894Z,US climate bill could change the weather,"In a polarised Washington, Joe Biden has shown breakthroughs can happen",Negative,0.576576828956604,Positive,0.9999399185180664
none,none,none,0,0.0,0,0.0
2022-08-08T13:53:10.751Z,Waiting for Pivot,A tragicomedy in two acts,Neutral,0.9616360664367676,Negative,0.9621703624725342
2022-08-07T20:44:16.511Z,US Senate passes Biden’s flagship economic package,Upper chamber’s approval of tax and spending bill marks major political victory ahead of November midterm elections,Neutral,0.9993575215339661,Positive,0.999903678894043
2022-08-07T10:00:22.217Z,Merck defends tax approach against senator’s claims of avoidance,Chief financial officer says drugmaker complies with law amid congressional probe,Neutral,0.9616842269897461,Neutral,0.9998762607574463
2022-08-06T23:43:51.943Z,Senate votes to advance Biden’s tax and climate bill,Legislation includes $369bn in clean energy incentives and higher taxes on corporate America,Neutral,0.9991426467895508,Neutral,0.9809730052947998
2022-08-05T21:50:05.576Z,Big US job gains give Fed ‘a lot more work to do’ on taming inflation,Odds of third straight 0.75 point increase grow after data show economy still red-hot despite central bank’s efforts to cool it,Positive,0.9952503442764282,Negative,0.9744131565093994
none,none,none,0,0.0,0,0.0
2022-08-05T17:15:05.689Z,Hot US labour data fuel rate rise expectations,"Taiwan tensions, BoE governor defends mandate, the return of the tram",Positive,0.8392205834388733,Neutral,0.6547720432281494
2022-08-05T12:37:30.772Z,"US adds 528,000 jobs in surprise gain for labour market","Unemployment rate drops to 3.5 per cent, matching the half-century low hit just before the onset of the pandemic",Positive,0.9999599456787109,Negative,0.4016251564025879
2022-08-05T02:32:43.137Z,"Sinema backs Biden’s flagship climate, health and tax bill ",Democrats replace carried interest provision with tax on share buybacks to secure Arizona senator’s support,Neutral,0.9998791217803955,Neutral,0.9998434782028198
2022-08-04T22:57:56.423Z,Live news updates from August 5: Russia and Turkey close to trade deal  US reports surprise job gain,none,Positive,0.999848484992981,0,0.0
2022-08-04T20:26:03.207Z,Oil and government bond yields slip after Bank of England forecasts,UK central bank’s weak outlook adds to broader concerns about prospects for global growth,Negative,0.9999507665634155,Negative,0.9999998807907104
2022-08-04T18:28:44.865Z,Bank of America’s view on the labour market isn’t actually evil,Larry Summers has a more aggressive view of how much power workers need to lose before officials can put a lid on inflation  ,Neutral,0.9693015217781067,Neutral,0.9752691388130188
2022-08-04T16:17:18.700Z,US jobless claims hit six-month high as labour demand cools,"Lay-offs have hit technology, retail and crypto businesses",Positive,0.6408369541168213,Negative,0.9881410598754883
2022-08-04T14:44:14.019Z,Two insecure superpowers stumble towards collision over Taiwan,"Just as Russia has cited Nato enlargement to justify its Ukraine invasion, China may see US support for Taipei as a tipping point",Negative,0.9999624490737915,Neutral,0.9732068181037903
2022-08-03T05:30:50.249Z,A jobs data rumble Premium content,Getting a soft landing now would take a miracle,Neutral,0.9845155477523804,Negative,0.9692474603652954
2022-08-02T20:26:53.665Z,Hawkish remarks from Fed officials prompt jump in Treasury yields,Mary Daly of San Francisco branch says US central bank is ‘nowhere near’ done with rate rises ,Neutral,0.9906065464019775,Neutral,0.9999817609786987
2022-08-02T14:52:15.775Z,The US ‘friendshoring’ experiment risks making enemies,"Favouring political allies when constructing supply chains is expensive, tricky and possibly self-defeating",Neutral,0.9732751846313477,Negative,0.993240237236023
2022-08-02T13:46:51.833Z,Eurozone mortgage rate rises threaten house price growth,Borrowing expected to become more expensive in coming months as European Central Bank tightens policy,Negative,0.9953604340553284,Neutral,0.9699296355247498
2022-08-01T17:15:45.371Z,Global manufacturing struggles with shrinking demand,"Ukrainian grain leaves Odesa, UK tries to stem ‘dirty money’, sandwich industry in a pickle",Negative,0.9999991655349731,Neutral,0.9905191659927368
2022-08-01T15:06:56.580Z,Ifeoma Ozoma: My experience taught me tech workers must be Silenced No More ,"After suffering discrimination on the basis of gender and race, the former Google, Facebook and Pinterest employee explains her mission to end the abuse of non-disclosure agreements  ",Neutral,0.9976202845573425,Neutral,0.8837572336196899
none,none,none,0,0.0,0,0.0
2022-08-01T04:00:29.538Z,Chipmakers battle for slice of US government support,Package to reverse global decline of nation’s semiconductor industry will only go so far,Negative,0.8570976257324219,Negative,0.9996123909950256
2022-08-01T04:00:29.508Z,Biden’s surprise win will bring economic as well as political benefits ,The recent success of the Chips and Science Act shows that America can still govern itself,Positive,0.9999998807907104,Positive,0.9996803998947144
2022-08-01T04:00:29.466Z,Wave of corporate exits sends chill through Chicago,"Departures of Boeing, Caterpillar and Citadel headquarters come as leaders fret over crime",Neutral,0.9998520612716675,Negative,0.712221086025238
2022-07-31T16:22:20.080Z,Manchin says climate bill closes ‘loopholes’ but does not raise taxes,Republicans claim 15% minimum corporate tax rate will slow US growth as data hints at recession,Neutral,0.9997819066047668,Negative,0.9999991655349731
none,none,none,0,0.0,0,0.0
2022-07-31T13:00:28.276Z,Has tighter monetary policy slowed the pace of US hiring? ,Markets Questions is the FT’s guide to the week ahead,Negative,0.9774917960166931,Neutral,0.9925845265388489
2022-07-31T04:00:10.175Z,Generation Z: how to recruit and retain them,"The old rules have gone as graduates expect a conversation rather than an interview, and want jobs with a wider purpose",Neutral,0.8842188119888306,Neutral,0.9999562501907349
none,none,none,0,0.0,0,0.0
2022-07-30T09:00:33.146Z,‘We’ve never seen anything like this’: US retailers compete to clear stock,Walmart and its rivals resort to aggressive price cuts as high inflation hits demand for goods,Neutral,0.9884796738624573,Negative,0.9918684959411621
2022-07-30T04:00:33.293Z,Reviled tax break for private equity proves hard to kill off,Even those within the gilded circle find it hard to defend ‘carried interest’ ,Negative,0.9688339233398438,Neutral,0.6202884912490845
2022-07-29T17:15:32.568Z,Eurozone health check: growth is up but so is inflation,"US inflation still running hot, tech boost for markets, oil companies beat profit records",Neutral,0.7620912790298462,Positive,1.0
2022-07-29T16:27:35.366Z,Strong dollar is a major headache for other countries,World’s central banks may have to go for higher rates because of Fed hikes,Positive,0.9915466904640198,Negative,0.7636386752128601
2022-07-29T13:47:25.432Z,Is the US in recession? Measuring the slowdown in the world’s largest economy,"Most economists think the country is not in the throes of a major downturn, but the outlook is far from rosy",Negative,0.9913825392723083,Neutral,0.5225664973258972
none,none,none,0,0.0,0,0.0
2022-07-29T13:09:36.010Z,Jumps in US wage and inflation figures keep pressure on Fed,Total pay and benefits for US workers rose 1.3% in the second quarter,Negative,0.9999305009841919,Neutral,0.8073074221611023
2022-07-29T05:30:11.429Z,Recession? We just don’t know yet Premium content,And more on value stocks,Neutral,0.9122270941734314,Neutral,0.998781144618988
2022-07-29T04:00:26.000Z,Is the US in a recession?,French energy group EDF reports record loss,Negative,0.9486207962036133,Negative,0.9998817443847656
2022-07-29T04:00:12.026Z,Investors clutch at reasons to hope,Powell comments on the interest rate outlook lift sentiment but markets should not ignore everything else,Negative,0.9600096940994263,Positive,0.9999991655349731
2022-07-28T20:38:27.059Z,Xi warns Biden not to ‘play with fire’ ahead of Pelosi’s potential Taiwan trip,Tensions run high over senior US lawmaker’s planned visit to island,Neutral,0.9767245054244995,Neutral,0.8819941282272339
2022-07-28T19:55:57.552Z,Biden on cusp of pair of legislative wins ahead of midterm elections,Congress passes $280bn Chips act hours after Joe Manchin signs on to sweeping tax-and-spend bill,Neutral,0.9965152740478516,Neutral,0.999964714050293
2022-07-28T19:33:59.608Z,US Senate spending bill takes aim at prized tax break of buyout bosses,Government would raise $14bn by limiting but not scrapping ‘carried interest’ provision ,Neutral,0.999943733215332,Neutral,0.9973352551460266
2022-07-28T18:44:38.022Z,US economy shrinks for second consecutive quarter,"GDP fell 0.9% on an annualised basis, according to official data ",Negative,0.99994957447052,Negative,0.9996557235717773
2022-07-28T17:12:48.451Z,America’s pension promises will go unmet without sweeping reform,"The prospect of a partial future default exposes a fragmented, divisive system",Neutral,0.7462203502655029,Negative,0.9921413660049438
2022-07-28T16:51:57.547Z,There’s no such thing as r-star,"RIP forward guidance, a systemic dysfunction in mainstream economics ",Neutral,0.9900791645050049,Negative,0.9999910593032837
2022-07-28T13:59:09.788Z,Inheritance tax receipts jump 14% in UK to £6.1bn,Rising house prices fuel increase in estate values,Positive,0.9999932050704956,Negative,0.9915477633476257
2022-07-28T05:30:22.417Z,"You see a dove, I see a hawk Premium content",Fed press conferences mirror our preconceptions,Neutral,0.9176820516586304,Neutral,0.9999933242797852
2022-07-28T04:00:22.874Z,Fed’s Powell calls time on running commentary for rate rises,US central bank chair signals more taciturn approach to guidance against complex economic backdrop,Neutral,0.9999690055847168,Neutral,0.99896240234375
2022-07-27T20:32:16.744Z,Fed raises rates by 0.75 points for second month in a row,Markets rally after chair Jay Powell says it could be ‘appropriate to slow’ pace of increases,Neutral,0.9980770349502563,Neutral,0.9142109751701355
none,none,none,0,0.0,0,0.0
2022-07-27T11:30:21.936Z,The Lex Newsletter: Americans eke out sneaky savings to leave retailers beat Premium content,Inflation means consumers are spending more on basic necessities and cutting back on clothing and home furnishings,Neutral,0.9994701743125916,Neutral,0.9994409680366516
2022-07-27T04:00:37.000Z,A new CEO for Credit Suisse  ,Argentines swap pesos for black market dollars as economic crisis worsens,Neutral,0.9995597004890442,Negative,0.9985321760177612
2022-07-27T04:00:29.952Z,A Fed-induced recession is a medicine worse than the disease,Action to tackle inflation and protect workers should not be based on outdated economic thinking,Negative,0.9982962012290955,Neutral,0.9926857948303223
2022-07-26T05:30:52.805Z,Markets bet on a perfect Fed pivot Premium content,"Also, Walmart’s blues and QE’s credit channel",Neutral,0.5413414239883423,Neutral,0.999840497970581
none,none,none,0,0.0,0,0.0
2022-07-26T04:00:54.505Z,Is the dollar about to take a turn?,"If the economy and inflation weaken, the Fed is likely to pause and the US currency will reverse direction",Neutral,0.9992695450782776,Negative,0.9990817308425903
2022-07-25T21:22:03.059Z,Walmart issues profit warning as soaring inflation hits customers,Shares fall almost 10% after grim trading update ahead of second-quarter earnings,Negative,0.9999569654464722,Positive,0.8680192828178406
none,none,none,0,0.0,0,0.0
2022-07-25T12:55:38.430Z,Strict inflation targets for central banks have caused economic harm,Governments should draw lessons from the malign consequences of prolonged ultra-low interest rates,Negative,0.9999725818634033,Positive,0.8235453963279724
2022-07-25T11:31:52.424Z,"The year so far in trade: nasty shocks, smart companies, mediocre policy Premium content","Globalisation has so far withstood the China lockdown and the Ukraine war, but even tougher times are coming",Negative,0.6657019853591919,Negative,0.9056859016418457
2022-07-25T04:00:41.164Z,Fed to implement second 0.75 point rate rise amid uncertainty over next steps,US central bank weighs how to recalibrate tightening strategy in face of growing recession risk,Negative,0.9987897276878357,Negative,0.9998099207878113
2022-07-25T04:00:41.105Z,Strong dollar wipes billions off US corporate earnings,Currency’s surge to highest level in 20 years is taking a toll on businesses with global operations,Positive,1.0,Positive,0.7762991189956665
2022-07-24T08:00:47.682Z,Will the Federal Reserve surprise markets next week?,Markets Questions is the FT’s guide to the week ahead,Neutral,0.9998416900634766,Neutral,0.9925845265388489
none,none,none,0,0.0,0,0.0
2022-07-23T09:00:24.397Z,Rising rents mean no shelter for Americans from inflation storm,Double-digit cost boosts for housing are hampering the Fed’s efforts to contain consumer price increases,Positive,0.6139211058616638,Negative,0.9999970197677612
2022-07-22T11:57:42.211Z,The Fed must emulate the tactics of Volcker’s fight against inflation ,Jay Powell mirrors the former Fed chair’s bravery but not his methods,Neutral,0.9991196990013123,Neutral,0.9999983310699463
2022-07-20T05:30:02.799Z,Capitulation watch!  Premium content,Sentiment is awful. Is that enough?,Neutral,0.9803450703620911,Negative,0.9138948321342468
2022-07-20T04:00:56.242Z,US consumers are bending but not breaking as prices soar. Can it last?,Signs of distress emerge as Americans save less and poorer borrowers fall behind on car loans,Neutral,0.9922997355461121,Negative,0.9999673366546631
2022-07-19T16:09:14.992Z,Corporate jitters over Taiwan and China on the rise,Companies have rushed to assess the likelihood of Chinese invasion since the war in Ukraine began,Neutral,0.9861600995063782,Neutral,0.569047212600708
2022-07-19T10:48:42.241Z,Semiconductors: US subsidy vote more about fate of Chinese chipmakers    Premium content,Strict new standards could mark the beginning of another round of financial woes for China’s producers,Neutral,0.9984636306762695,Negative,0.9999836683273315
2022-07-19T05:30:54.480Z,Did QE cause inflation?,"And if so, how? ",Neutral,0.9584388136863708,Neutral,0.9911209940910339
2022-07-18T20:06:36.927Z,Schumer aims for Tuesday vote on scaled-back chipmakers’ bill,Senator majority leader hopes to pressure US lawmakers as industry confronts China’s growing power,Neutral,0.9999886751174927,Negative,0.9869546294212341
2022-07-18T16:23:22.765Z,US petrol prices edge lower as recession fears squash commodities rally,Analysts warn that falls at the pump are ‘intermission’ with more cost pressures to come,Positive,0.6716912388801575,Negative,0.995543897151947
2022-07-18T12:46:14.370Z,Democrats lack the tools they need to fight inflation,Joe Biden has few tools at his disposal to cut prices in time to help his party in the US midterm elections,Negative,0.9985032081604004,Neutral,0.999789297580719
2022-07-18T03:00:30.120Z,"US companies’ confidence in the UK slips, survey finds ","American businesses cite concerns about Brexit, labour shortages and rising taxes",Neutral,0.675434947013855,Negative,0.9999997615814209
2022-07-17T04:00:13.736Z,Central banks embrace big rises to bolster currencies and fight inflation,Analysts point to signs of ‘reverse currency war’ as policymakers try to stem imported price jumps,Positive,0.9132855534553528,Negative,0.780198872089386
2022-07-15T15:06:05.011Z,US inflation expectations survey eases fears of 1% rate rise from Fed ,Markets shift back to pricing in 0.75% increase this month after University of Michigan report,Positive,0.9999719858169556,Neutral,0.9977363348007202
2022-07-15T09:00:06.366Z,Congress races to save $52bn in subsidies for chipmakers,US lawmakers consider ditching broader legislation as industry warns that investment will move overseas,Neutral,0.505191445350647,Negative,0.9805186986923218
none,none,none,0,0.0,0,0.0
2022-07-15T05:30:06.373Z,JPMorgan and the never-ending non-recession Premium content,"Also, the job market",Neutral,0.9932181239128113,Negative,0.8596637845039368
2022-07-14T20:27:18.512Z,Stocks and oil under pressure as markets contemplate US rate rises,Strong dollar pushes down the euro and Japanese yen,Negative,0.9999842643737793,Positive,0.9949432015419006
2022-07-14T18:16:09.548Z,Senior Fed governor open to 1 percentage point rate rise,Christopher Waller would support ‘larger hike’ at July meeting if ‘incoming data’ warrants move,Neutral,0.9996788501739502,Neutral,0.9999855756759644
2022-07-14T17:19:26.798Z,We should be worrying about debt as well as inflation,Pundits have long ignored the issue because declining interest rates kept borrowers’ servicing costs low,Negative,0.9996722936630249,Positive,0.7561282515525818
none,none,none,0,0.0,0,0.0
2022-07-14T17:04:23.014Z,US recession is a smaller danger than long-term inflation,The Fed needs to hold its nerve on tightening further,Negative,0.9998151659965515,Neutral,0.6312900185585022
2022-07-14T09:55:13.000Z,Will rising interest rates actually lower prices?, A corporate feud over low-earth orbit satellites has pitted the west against China,Negative,0.8100740909576416,Negative,0.9737704396247864
none,none,none,0,0.0,0,0.0
2022-07-14T05:30:28.566Z,High inflation doesn’t scare the market anymore Premium content,And is the great moderation really over? ,Negative,0.9653091430664062,Positive,0.4403902590274811
2022-07-14T04:00:29.265Z,Soaring US inflation puts pressure on Fed to abandon guidance again,Some traders are betting central bank will opt for 1 percentage point increase despite telegraphing a smaller rise,Negative,0.9999992847442627,Neutral,0.9982765913009644
2022-07-13T18:39:32.897Z,US inflation hits 9.1% as pressure grows on Federal Reserve,Markets price in higher chance of 1% rate rise this month after bigger-than-expected jump in prices,Negative,0.8971266746520996,Positive,0.9704850912094116
2022-07-13T17:15:28.253Z,Biden feels the heat as US inflation hits 40-year high,"IMF to lower global growth forecast, UK economy expands, euro hits parity with the dollar",Negative,0.4943220615386963,Negative,0.9918705224990845
2022-07-13T15:56:23.498Z,US inflation surge signals tough times ahead ,The damage from the sharp rise in prices has already been unleashed,Positive,0.9944025874137878,Positive,0.6942724585533142
none,none,none,0,0.0,0,0.0
2022-07-13T15:47:23.944Z,Hear that? That’s the sound of 100 basis points,The biggest Fed hike since Volcker is being priced as a possibility in the bond market  ,Neutral,0.997763991355896,Neutral,0.9989386200904846
2022-07-13T05:30:08.887Z,Will recession kill inflation? Premium content,And more on crypto bailouts,Neutral,0.6090416312217712,Neutral,0.9980224370956421
2022-07-12T21:50:04.895Z,Fake US inflation report circulates a day before data release,Bureau of Labor Statistics discredits false document ahead of hotly-anticipated update on prices,Neutral,0.9999645948410034,Neutral,0.9871620535850525
2022-07-12T15:39:04.644Z,Inflation is a political challenge as well as an economic one,People care about price rises and the damage that they can do to real incomes,Negative,0.9999961853027344,Neutral,0.9973143935203552
2022-07-12T05:30:16.565Z,The case for T-bills and patience Premium content,And why a high-employment recession makes no sense,Neutral,0.9738284349441528,Negative,0.9508533477783203
2022-07-12T04:00:17.176Z,Wall Street recession fears stoked by patchy US economic data,Markets expect the Fed to continue raising rates this year before changing course in 2023,Negative,0.999901533126831,Neutral,0.9967736601829529
2022-07-11T11:53:08.380Z,Did central bank balance sheets really need to get so big?,Deciphering the mixed signals of monetary policy,Neutral,0.8790514469146729,Neutral,0.9998350143432617
2022-07-10T16:25:24.559Z,Commerce secretary warns cutting China tariffs will not significantly ease inflation,Gina Raimondo backs Joe Biden but admits move will have minimal effect on price rises,Negative,0.9999797344207764,Neutral,0.9999667406082153
2022-07-10T04:00:57.765Z,The mystery of how quantitative tightening will affect markets,"Central banks are starting to shrink their balance sheets, but fund managers say they have no clue as to how QT will play out",Neutral,0.5881118774414062,Negative,0.7556367516517639
2022-07-09T11:00:25.947Z,Americans stay away from great outdoors amid rising petrol costs,National parks record fall in visitor numbers as car travel becomes more expensive,Negative,0.9964156150817871,Negative,0.9724293351173401
2022-07-09T10:00:25.766Z,"Hot US jobs numbers cannot last much longer, economists warn",Some of the froth must come off the labour market as the Fed readies another jumbo rate rise,Negative,0.9999934434890747,Neutral,0.9998615980148315
2022-07-08T20:09:37.002Z,US government debt under pressure after strong employment data,Wall Street struggles for direction while European shares edge higher,Negative,0.99830162525177,Negative,0.5415981411933899
2022-07-08T17:15:25.383Z,US jobs market powers ahead,"Germany rations energy, UK in limbo, long Covid and the labour force",Positive,0.9879738092422485,Neutral,0.9999669790267944
2022-07-08T15:35:49.366Z,"US economy added 372,000 jobs in June amid red-hot labour demand",Non-farm payrolls defied expectations for sharper slowdown while the jobless rate held steady at 3.6%,Positive,0.9891965389251709,Negative,0.9972822666168213
none,none,none,0,0.0,0,0.0
2022-07-07T20:10:23.099Z,"‘Fed’s credibility’ strained as inflation rages, senior official says",Comments by James Bullard come as he and Christopher Waller support another 0.75 percentage point rate rise,Negative,0.9999816417694092,Neutral,0.999133288860321
2022-07-07T17:29:37.974Z,US mortgage rates in sharp fall as economic jitters seep into housing,30-year loan declined to 5.3% in the past week but high housing prices strain affordability,Negative,0.9999446868896484,Negative,0.9995157718658447
2022-07-07T16:31:25.403Z,Wage growth poses a dilemma for union-friendly Biden,Federal Reserve officials fear that elevated inflation could become ‘entrenched’ in public expectations,Negative,0.9993360638618469,Negative,0.9999592304229736
2022-07-07T15:15:07.278Z,Mission accomplished?,Stretching to read the market’s tea leaves for good news.,Positive,0.5677233934402466,Neutral,0.9541980624198914
none,none,none,0,0.0,0,0.0
2022-07-06T19:57:10.506Z,Fed officials warn entrenched inflation poses ‘significant risk’,Minutes from June meeting suggest even tighter monetary policy may be needed from US central bank,Negative,0.9994729161262512,Neutral,0.9773001670837402
2022-07-06T13:31:46.492Z,The big risks to America in bringing supply chains home,The infant formula and Covid vaccine crises show the perils of self-sufficiency,Negative,0.9999358654022217,Neutral,0.9990015625953674
none,none,none,0,0.0,0,0.0
2022-07-06T04:00:46.313Z,‘They don’t have good tools’: Biden hunts for elusive inflation fix,US president makes tackling soaring prices a priority but economists warn there is little the White House can do to help,Neutral,0.8181829452514648,Neutral,0.8741855025291443
2022-07-06T04:00:46.301Z,US retailers ditch talk of ‘Roaring Twenties’ boom amid consumer pinch,Wealthier consumers splash out despite economic gloom while budget-conscious rein in spending,Neutral,0.9108588099479675,Negative,0.994289755821228
2022-07-05T12:52:15.664Z,A Fed funds rate dislocation,Accentuating the negative ,Negative,0.9865520596504211,Negative,0.9997472167015076
2022-07-04T11:31:23.978Z,Global ‘carbon club’ that dare not talk of tariffs Premium content,The (so far fruitless) debate over carbon border measures is taking place privately between the EU and the US,Neutral,0.9996082186698914,Neutral,0.9958765506744385
2022-07-04T03:00:29.289Z,Michael Lewis: ‘The thing that really works for Trump is: the system’s rigged’,One of the greatest chroniclers of America’s financial crisis takes aim at the former president — and at the US response to Covid,Neutral,0.9992351531982422,Neutral,0.9663920998573303
none,none,none,0,0.0,0,0.0
2022-07-03T20:47:17.172Z,Bezos clashes with Biden administration again over inflation,Amazon founder accuses White House of ‘misdirection’ in tackling soaring prices,Neutral,0.9076856970787048,Negative,0.9999713897705078
2022-07-03T14:00:28.856Z,Has US hiring started to cool? ,Market Questions is the FT’s guide to the week ahead,Neutral,0.9613685607910156,Neutral,0.991395890712738
2022-07-03T13:52:51.109Z,America needs to get women back into work,"Female labour force participation is falling because families can’t get affordable, flexible childcare",Neutral,0.955949604511261,Negative,0.6012967228889465
2022-07-03T13:00:28.814Z,Central banks should keep their cool on inflation,Policymakers need to be sure challenges are really durable before sacrificing jobs and growth,Positive,0.7961281538009644,Negative,0.6459304094314575
2022-07-03T04:00:16.485Z,"Help truly wanted, even if you’ve been in jail","Amid crippling worker shortages, some employers are loosening job requirements",Neutral,0.9912393689155579,Negative,0.9990854263305664
