Date,uk-business-economy_Titles,uk-business-economy_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
none,none,none,0,0.0,0,0.0
2023-01-24T12:53:18.059Z,UK business confidence hits two-year low as recession fears mount ,Purchasing managers’ index drops more than expected by economists as downturn takes hold,Negative,0.9993740916252136,Negative,0.9999825954437256
2023-01-24T08:54:44.257Z,UK public sector borrowing more than doubles in December,Energy support schemes drive up figures as ONS report shows highest borrowing since monthly records began in 1993,Neutral,0.9941323399543762,Positive,0.9999990463256836
2023-01-24T05:00:21.414Z,How (not) to explain economics to the public,The UK chancellor’s attempt to do so risked exacerbating an already significant deficit of trust and understanding,Neutral,0.9998942613601685,Negative,0.9994499087333679
2023-01-24T00:00:16.906Z,"UK ministers should end ‘fiction’ of inflation-linked fuel duty rises, say MPs",Treasury committee argues move would help fiscal watchdog improve forecasting of public finances,Neutral,0.9964583516120911,Positive,0.9986696243286133
none,none,none,0,0.0,0,0.0
2023-01-23T19:01:32.483Z,UK to propose carbon border tax as part of steel industry aid package,Chancellor Jeremy Hunt agrees to consult on ways to level playing field against foreign competitors,Neutral,0.6084423661231995,Neutral,0.9999078512191772
2023-01-23T15:00:01.860Z,Ofgem warns energy suppliers to help struggling customers or face penalties,UK regulator to investigate companies forcibly switching households on to prepayment meters,Negative,0.9999871253967285,Neutral,0.9937577247619629
none,none,none,0,0.0,0,0.0
2023-01-23T09:50:27.347Z,BoE warns insurers over ability to sell down assets in a crisis,Prudential Regulation Authority’s stress test of 16 life insurers finds their assumptions ‘optimistic’ ,Negative,0.9999876022338867,Neutral,0.6500635743141174
2023-01-23T05:00:37.252Z,English councils: the budget cuts that are threatening ‘levelling up’ ,Whitehall is offering new regeneration funds to local governments but many are struggling with the impact of inflation and the legacy of austerity,Negative,0.9379538297653198,Negative,0.999988317489624
2023-01-23T04:00:35.943Z,Bank of England expected to keep up interest rate rises,"Analysts highlight case for further monetary tightening, despite some weak economic data ",Positive,0.9554811716079712,Negative,0.6826598048210144
2023-01-23T04:00:35.941Z,Ambulance workers in England and Wales to go on strike again,Health secretary Steve Barclay says NHS will suffer inevitable disruption from walkout,Neutral,0.9677851796150208,Negative,0.9999973773956299
2023-01-23T00:02:06.409Z,Sunak accused of burdening UK economy with legislative ‘chaos’,"CBI boss Tony Danker to attack PM’s plan to cull EU laws, as he calls for policies to promote economic growth",Negative,0.994110643863678,Neutral,0.9849205613136292
none,none,none,0,0.0,0,0.0
2023-01-23T00:01:59.462Z,CBI chief urges UK to counter US and EU ‘arms race’ on green subsidies,Tony Danker warns that Britain is falling behind rival nations in investing in green technology,Neutral,0.9996733665466309,Negative,0.8852046132087708
2023-01-22T18:32:56.999Z,National Grid to pay customers to cut power as freezing weather bites UK ,UK electricity network operator has emergency coal-fired plants warm up on expectations of tight supply and demand,Neutral,0.9921932816505432,Positive,0.7519510984420776
2023-01-22T14:13:10.525Z,Are train drivers going to prolong the UK rail strikes?,The Aslef union has historically proved an effective negotiator on pay for its members,Negative,0.990793764591217,Neutral,0.6232418417930603
2023-01-21T16:52:37.504Z,Zahawi says failure to pay tax was ‘carelessness not deliberate’ ,Labour opposition calls for resignation of Tory chair over ‘murky affair’,Negative,0.96079421043396,Neutral,0.9782151579856873
2023-01-21T14:00:37.450Z,UK government set for payback from Bulb sale to Octopus ,Fall in gas prices expected to cut cost of failed energy company’s rescue by up to £840mn,Neutral,0.9988173842430115,Negative,0.986630380153656
2023-01-20T19:42:24.947Z,"Thousands of hospital appointments in England hit by strikes, data show ",Figures come as health leaders warn that patients will face severe disruption during biggest NHS walkout on February 6,Neutral,0.9966474175453186,Negative,0.9992552399635315
2023-01-20T19:33:29.693Z,Labour calls for Nadhim Zahawi to be sacked over tax settlement payment  ,Rishi Sunak under pressure to dismiss minister as fresh revelations come to light,Neutral,0.9998341798782349,Neutral,0.6698855757713318
2023-01-20T18:20:54.550Z,Plastic recycling scheme delayed to October 2025 for most of UK,"Decision criticised by Greenpeace UK, while retailer body warns postponed deadline still ‘incredibly challenging’",Neutral,0.9214335083961487,Negative,0.9999364614486694
2023-01-20T17:34:11.854Z,Hunt set to sign off on support for UK steel groups,New aid package for British Steel and Tata Steel UK will be tied to green pledges,Neutral,0.9998563528060913,Neutral,0.9999955892562866
2023-01-20T16:55:46.834Z,The Bank of England’s inflation problem is even worse than it looks,CPI calm and carry on,Negative,0.9999361038208008,Neutral,0.9999024868011475
2023-01-20T13:44:13.291Z,Pension regulator must tackle rule-breaking employers  ,The onus on employees to challenge workplace pension problems needs to change,Neutral,0.9974454641342163,Negative,0.9914425015449524
2023-01-20T13:42:46.838Z,Employers confronted over missing pension contributions,Complaints to the ombudsman rise amid concerns over workers at smaller companies,Negative,0.9999794960021973,Negative,0.9998958110809326
2023-01-20T12:10:13.997Z,British retail sales drop unexpectedly in December,"Volumes fall 1% over crucial Christmas shopping period, according to official figures",Negative,0.999998927116394,Negative,0.9998360872268677
2023-01-20T05:00:53.275Z,"Is life in the UK really as bad as the numbers suggest? Yes, it is",The past 15 years have been a disappointment on a scale we could hardly have imagined,Negative,0.9925588369369507,Negative,0.9999992847442627
none,none,none,0,0.0,0,0.0
2023-01-20T05:00:53.274Z,FT Money’s guide to the January 31 tax deadline,There is no relaxation of the cutoff date this year,Neutral,0.9999868869781494,Neutral,0.999279797077179
2023-01-20T05:00:53.229Z,Britishvolt: how Britain’s big battery hope ran out of charge,Start-up’s collapse deals blow to UK’s attempt to supply electric-car industry ,Neutral,0.9996734857559204,Negative,0.9816685318946838
2023-01-20T00:02:13.944Z,UK consumer confidence suffers fresh drop,High energy bills and stretched budgets leave Britons with gloomy new year’s outlook,Negative,0.9999922513961792,Negative,0.9877633452415466
2023-01-19T21:54:06.585Z,Sunak defends UK levelling-up funding despite claims of unfairness,Allocations from £2bn regional aid programme under fire and PM runs into seatbelt row on trip to promote aid,Neutral,0.7422631978988647,Neutral,0.9999887943267822
none,none,none,0,0.0,0,0.0
2023-01-19T20:15:00.670Z,Ikea boss says Brexit has caused ‘chaos’ ,UK business secretary also admits Britain’s departure from the EU has brought ‘challenges’,Negative,0.9993539452552795,Negative,0.9994021654129028
2023-01-19T19:57:54.298Z,Hunt warns not to expect tax cuts in March Budget,UK Tory strategists say they are earmarking next year for a pre-election giveaway,Negative,0.9921233057975769,Neutral,0.9995983242988586
none,none,none,0,0.0,0,0.0
2023-01-19T18:41:44.373Z,London holds off calling N Irish poll amid talks to end post-Brexit trade row,Northern Ireland secretary Heaton-Harris says he will ‘assess carefully all options’ for region in political limbo,Neutral,0.9999754428863525,Neutral,0.9999911785125732
2023-01-19T18:33:38.428Z,UK train companies offer RMT union higher pay in drive to end strikes,"Rail body makes ‘best and final offer’ after talks improve, while nurses’ union urges Sunak to ‘grab olive branch’",Neutral,0.9982315897941589,Neutral,0.8290793895721436
2023-01-19T17:25:37.999Z,"Falling energy prices offer ‘easier path’ out of inflation crisis, says BoE",Governor Andrew Bailey expresses optimism that the worst is over,Positive,0.9997392296791077,Negative,0.983228325843811
2023-01-19T17:01:52.417Z,The post-Brexit labour shortfall Premium content,"Also in this newsletter, more evidence of the impact on trade ",Neutral,0.997310996055603,Neutral,0.9934282898902893
2023-01-19T16:04:25.100Z,"Amid a housing market slowdown, has Battersea still got the power?","Sales have halved in the south London area but for the affluent, new homes at the power station and Nine Elms have clear appeal",Positive,0.8479214310646057,Positive,0.6059615612030029
none,none,none,0,0.0,0,0.0
2023-01-19T13:59:44.396Z,"We, the people, are to blame for Britain’s economic woes","The UK economy looks sickly against international comparisons, so let’s be honest about the three causes",Negative,0.9999915361404419,Negative,0.9999637603759766
2023-01-19T12:18:02.374Z,"Sir Alan Budd, economist, 1937-2023",He was at the heart of many of the major innovations of modern macroeconomic policy in the UK,Neutral,0.9982967972755432,Neutral,0.9997896552085876
2023-01-19T12:16:33.107Z,King Charles hands over wind farm profits for ‘wider public good’,UK’s new monarch pre-empts critics by surrendering coming windfall from seabed licences,Positive,0.5074041485786438,Negative,0.724088191986084
2023-01-19T09:59:18.130Z,"UK house prices dropped by 0.3% in November, says ONS","Average cost of a home slightly down at £295,000 with London reporting weakest figures",Negative,0.9642825126647949,Negative,0.6268231868743896
2023-01-19T09:00:20.660Z,Hays: Europe-focused recruiter needs to diversify Premium content,Expansion into technology helps a group that is vulnerable to regional downturns,Neutral,0.9990832805633545,Positive,0.8735675811767578
2023-01-19T05:00:04.319Z,"After years of false dawns, can Britain realise its nuclear ambitions?",New investment would allow the country to reduce its reliance on dirty gas-fired power plants but financing remains uncertain,Neutral,0.973207950592041,Negative,0.9995742440223694
2023-01-19T00:01:04.252Z,Confidence among UK SMEs drops sharply as government cuts back support ,Survey finds 50% fall in number of companies planning to expand this year compared with summer of 2022,Negative,0.9999986886978149,Neutral,0.9999387264251709
2023-01-18T19:42:37.649Z,Questions swirl around tax affairs of former British chancellor ,Nadhim Zahawi last year said he was victim of a ‘smear’,Negative,0.8325096964836121,Neutral,0.9903545379638672
2023-01-18T18:55:12.395Z,Britishvolt site draws interest from more than a dozen companies ,"Battery start-up’s collapse is ‘disaster’ for UK car industry, says Labour ",Neutral,0.9995005130767822,Negative,0.9999938011169434
2023-01-18T17:26:31.552Z,"UK ambulance strikes could last until Easter, unions warn ",GMB announces four more walkouts in February and March as it calls on government to ‘talk pay now’,Negative,0.7235627770423889,Neutral,0.9999641180038452
2023-01-18T17:24:49.518Z,Harbour Energy to cut jobs after UK windfall tax,Oil and gas producer reviews activities in response to higher ‘energy profits levy’,Neutral,0.699149489402771,Positive,0.8485981225967407
2023-01-18T16:00:46.362Z,Deutsche <3 sterling,They couldn’t stay mad at each other,Neutral,0.9998001456260681,Neutral,0.9931492209434509
2023-01-18T15:51:07.090Z,UK warns mobile and broadband groups against 14% price rise,Culture secretary says increases are ‘not the right thing’ as households face squeeze,Negative,0.6327040791511536,Neutral,0.7738301753997803
2023-01-18T08:42:22.241Z,UK inflation falls for second month in a row as fuel prices ease,Dip in December to 10.5% unlikely to sway Bank of England from raising interest rates  ,Negative,0.5368119478225708,Negative,0.9995507597923279
none,none,none,0,0.0,0,0.0
2023-01-18T05:00:41.438Z,How can we avoid being taxed twice?,We want to move from UK to US to work,Neutral,0.9925945401191711,Neutral,0.9997978806495667
2023-01-18T05:00:41.232Z,Even Eurosceptics should be sceptical about the retained EU law bill,This desperate bid to kick-start Whitehall into action is more likely to blow up in Sunak’s face than bring any benefits,Negative,0.5924858450889587,Negative,0.4419720768928528
2023-01-17T19:04:16.310Z,Nurses in England walk out as industrial disruption hits 30-year high,"Nursing union vows ‘sharp increase’ in action as data find almost 500,000 days lost to strikes in November",Negative,0.927395761013031,Negative,0.9846798777580261
2023-01-17T16:17:53.651Z,UK train drivers to strike in February after union rejects pay deal ,Aslef calls two walkouts early next month in move that will deepen bitter industrial dispute,Neutral,0.5876114964485168,Neutral,0.9999752044677734
none,none,none,0,0.0,0,0.0
2023-01-17T14:58:59.325Z,"Covid fraud task force ‘not best value’ for UK taxpayers, admits HMRC",Tax office expects to recover £1.1bn of estimated £4.5bn lost through pandemic support schemes before special unit closes ,Neutral,0.9962103366851807,Neutral,0.9991989731788635
2023-01-17T12:56:28.138Z,"Teachers do not need to strike to get ‘attention’, says UK education secretary ",Gillian Keegan confirms she is ‘engaged with unions’ ahead of pay talks on Wednesday,Neutral,0.9993416666984558,Neutral,0.9999822378158569
none,none,none,0,0.0,0,0.0
2023-01-17T12:51:04.844Z,Corporate insolvencies climb in England and Wales as costs bite,"Year-on-year increase of almost a third in December reflects challenging business climate, say experts",Negative,0.42257779836654663,Negative,0.999998927116394
2023-01-17T11:11:37.861Z,UK wages jump but fail to keep pace with inflation,Gap between public and private sector pay growth is fuelling current wave of strike action,Negative,0.9999823570251465,Positive,0.8093522191047668
2023-01-17T11:10:14.122Z,Britishvolt collapses into administration as rescue talks fail,Move hits UK plans to create homegrown battery manufacturing powerhouse,Negative,0.999503493309021,Neutral,0.9999011754989624
2023-01-17T11:08:27.522Z,Total signals $1bn hit from UK windfall tax,French energy group’s forecast follows warning over cut to North Sea investment because of levy,Neutral,0.9551428556442261,Negative,0.9932667016983032
2023-01-17T05:00:05.604Z,SSE warns Britain ‘not moving fast enough’ on green economy,Chief executive calls for action to improve planning and consent times for renewables development ,Negative,0.5268372893333435,Positive,0.930443525314331
none,none,none,0,0.0,0,0.0
2023-01-16T23:27:04.748Z,"UK government’s anti-strike bill trashes civil liberties, says Labour",Opposition party and unions attack legislation mandating minimum service levels as teachers vote to walk out,Neutral,0.9954851865768433,Neutral,0.9908381104469299
2023-01-16T22:00:04.665Z,"UK worker shortfall due to Brexit curbs estimated at 330,000","Ending free movement from EU is ‘contributing significantly’ to shortages in lower-skilled sectors, think-tanks find",Negative,0.999954104423523,Negative,0.8812097907066345
2023-01-16T21:00:04.669Z,UK tax billions go uncollected as staff tackle Covid fraud and Brexit,Stretched HMRC resources transferred to other work instead of enforcing compliance,Neutral,0.9959134459495544,Neutral,0.9913540482521057
2023-01-16T19:07:17.346Z,Bank of England says shake-up of insurance rules increases risks,Prudential Regulation Authority warns of potential hit to public purse,Negative,0.9996863603591919,Negative,0.9935377240180969
2023-01-16T17:42:53.091Z,Teachers in England and Wales vote to strike over pay,Biggest education union announces seven days of walkouts in February and March,Neutral,0.9953171014785767,Neutral,0.9999741315841675
2023-01-16T17:25:36.782Z,English devolution back on the political agenda,Main parties unite in calls for more decentralisation to combat regional inequalities ,Neutral,0.9954211115837097,Neutral,0.9883649349212646
2023-01-16T04:00:44.951Z,"Buy now, pay later demand soars among all age groups in the UK",New data also shows late fees on the rise across the board,Neutral,0.9999092817306519,Positive,0.9171839952468872
2023-01-15T22:31:00.997Z,Kwarteng rebuked for scrapping industrial policy plan,Ex-Tory business minister Greg Clark says move by his successor was ‘mystifying’ ,Neutral,0.9965264201164246,Neutral,0.9993558526039124
2023-01-15T16:31:37.440Z,Health unions in England warn of more strikes unless pay offer improves,"Threat comes ahead of another week of industrial action by nurses, ambulance drivers and rail workers",Negative,0.8826145529747009,Neutral,0.9783493280410767
2023-01-15T16:00:41.983Z,Commercial construction groups charge highest rates in two decades ,Insolvencies soar as fixed-price contracts leave builders unable to pass on cost inflation to customers,Positive,0.9999995231628418,Negative,0.9999986886978149
2023-01-15T15:00:41.928Z,Will UK inflation data show the BoE’s strategy is paying off?,Market Questions is the FT’s guide to the week ahead,Neutral,0.8491740226745605,Neutral,0.991395890712738
2023-01-15T13:00:41.984Z,How to solve the problem of university strikes ,Students and staff will suffer unless we find a lasting way to fund British undergraduate degrees,Neutral,0.9833889603614807,Negative,0.999971866607666
2023-01-15T05:00:55.049Z,‘We are not revolutionaries’: Business warms to Labour-led Westminster council ,Party seeks to dispel companies’ fears after historic gain of closely watched local authority,Neutral,0.9691991806030273,Neutral,0.9963842630386353
2023-01-15T05:00:54.647Z,Wanted: older workers for flexible and desirable jobs,Growing numbers of companies are changing their attitudes towards age and targeting over-50s for key roles,Neutral,0.9985516667366028,Neutral,0.9983769655227661
none,none,none,0,0.0,0,0.0
2023-01-13T23:00:39.821Z,Lawyers urge UK to speed up reform of cohabitation rights,"Lack of legal parity for unmarried couples leaves partners, especially women, without protection when relationships break down, experts say ",Neutral,0.9987781643867493,Negative,0.9992992877960205
2023-01-13T21:00:39.566Z,‘Man against fish’: Cornwall could soon be selling the chance to catch tuna,UK ministers are considering plans to allow a pursuit once extolled by Ernest Hemingway,Neutral,0.9964662790298462,Neutral,0.9999966621398926
2023-01-13T19:15:02.227Z,Britons turn to private healthcare as NHS crisis worsens ,"Faced with long waits for treatment, millions pay for care",Neutral,0.5953917503356934,Neutral,0.9989854693412781
2023-01-13T19:05:15.730Z,Sunak prepares big push to tackle economic inactivity in the UK,Prime minister rejects business pleas for increased immigration to deal with labour shortages,Neutral,0.5368441939353943,Negative,0.8163524866104126
none,none,none,0,0.0,0,0.0
2023-01-13T18:57:08.162Z,UK government admits R&D-heavy small companies need more tax help,Business groups cautiously welcome acknowledgment that reform ‘creates challenges for some SMEs’ ,Neutral,0.8968772888183594,Negative,0.9901999831199646
2023-01-13T18:49:13.249Z,"Anti-strikes legislation is ‘unworkable’, say trade unions","Ministers are poorly placed to stipulate minimum service levels, claims TUC",Neutral,0.9195641279220581,Negative,0.9996035695075989
none,none,none,0,0.0,0,0.0
2023-01-13T17:53:03.909Z,UK on course for £10bn of UAE investment after relationship reset,Minister admits last year’s political chaos potentially slowed pace of inward commitments from the Gulf state ,Neutral,0.9999841451644897,Negative,0.9998791217803955
2023-01-13T14:29:01.717Z,Only radical thinking can find a long-term cure for the NHS,"Starting with primary care, investment combined with modernisation can deliver better outcomes for patients",Neutral,0.9973170161247253,Positive,0.9999982118606567
2023-01-13T13:50:47.513Z,UK housebuilders in retreat amid property downturn ,Developers cut back on buying land in effort to ride out weaker market ,Negative,0.9828317761421204,Negative,0.9999943971633911
2023-01-13T11:22:03.383Z,UK economy grows 0.1% as services activity strengthens,Pubs and bars push up GDP in November as football fans go out to watch World Cup matches,Positive,0.9999997615814209,Neutral,0.9477671980857849
2023-01-13T10:43:28.446Z,EY probed after breaching term limit on Scottish water company audit,UK watchdog examines Big Four firm’s work on Veolia-owned company ,Neutral,0.9565905928611755,Neutral,0.9999532699584961
none,none,none,0,0.0,0,0.0
2023-01-13T05:00:03.784Z,Private care homes push for sharp rise in prices to take on NHS patients ,Operators say higher tariff would allow them to attract and keep staff as hospitals look to free up space,Neutral,0.5453242063522339,Neutral,0.9982737302780151
2023-01-13T05:00:03.584Z,Olympic Village owner sued over fire proofing bill five years after Grenfell,"Social housing landlord in dispute with company owned by Qatari Diar, Dutch pension fund APG and Delancey clients ",Neutral,0.6749996542930603,Negative,0.8312332630157471
2023-01-13T00:02:47.007Z,UK mortgage costs rise to highest proportion of income since financial crisis,Payments for first-time buyers rise to 39% of take-home pay,Positive,0.8043507933616638,Neutral,0.9989474415779114
2023-01-13T00:01:02.776Z,Growing struggle for owners of flats trading up ,Prices of houses in England and Wales have increased much faster than those of apartment homes,Negative,0.9999301433563232,Positive,0.9960748553276062
2023-01-12T22:44:54.340Z,"Welsh government to propose £1,000 payment to NHS staff",Move by Labour-led administration in Cardiff will increase pressure on Rishi Sunak to follow suit,Neutral,0.9998427629470825,Negative,0.9992383718490601
2023-01-12T22:32:24.936Z,Starmer offers Sunak ‘political cover’ to clinch EU deal on N Ireland,Opposition leader ready to ‘support’ prime minister as moves intensify to resolve dispute over protocol ,Neutral,0.9999678134918213,Neutral,0.9791443943977356
2023-01-12T19:32:22.683Z,Net-zero tsar urges ‘step change’ in UK approach to meeting climate targets,"Chris Skidmore sets new targets on solar power, the ban on new gas boilers and export of plastic waste ",Neutral,0.9889750480651855,Neutral,0.9999161958694458
2023-01-12T18:44:03.275Z,The NHS needs a no-taboos review,Structure and funding of the UK health system should be re-examined for a new era,Neutral,0.9997764229774475,Neutral,0.9990409016609192
2023-01-12T18:18:53.998Z,Wales first minister defends raising council tax for second homeowners,"Policy that could triple levy is not about being ‘nasty’, says Mark Drakeford, as he sets outs new ‘tourist tax’  ",Neutral,0.9992510676383972,Neutral,0.99960857629776
2023-01-12T18:04:15.296Z,New policy idea: give older workers money. Because why not?,"Yes, and ho!",Neutral,0.9980728626251221,Neutral,0.9993070363998413
2023-01-12T15:18:25.146Z,BoE winds up Truss emergency measures ,Bonds it purchased to stabilise the UK economy after the disastrous mini-Budget have now been sold,Negative,0.6129429936408997,Neutral,0.9977311491966248
2023-01-12T14:22:16.955Z,Gupta’s Liberty Steel cutbacks put 440 UK jobs at risk,Industrialist plans to idle some smaller plants as higher energy costs squeeze profits,Negative,0.9999692440032959,Negative,0.999994158744812
2023-01-12T13:04:44.512Z,Ambulance and A&E waiting times hit new high in England,NHS data show record number of 999 calls in December even as non-emergency waiting list declines slightly,Negative,0.9379198551177979,Positive,0.9960054755210876
2023-01-12T12:07:29.994Z,Virgin Orbit pledges to return for new UK satellite launch ,Richard Branson’s company wants to try again later this year after failed mission from Cornwall,Neutral,0.9996998310089111,Neutral,0.999239444732666
none,none,none,0,0.0,0,0.0
2023-01-12T08:23:51.097Z,"UK inflation may not have peaked, warns Tesco chief ",Supermarket chain reports 7% rise in UK sales as trading at M&S also improves,Negative,0.9997369647026062,Positive,1.0
2023-01-12T06:00:45.394Z,The uneasy US housing stalemate,"Affordability is bad, but a bust is unlikely",Neutral,0.9981086254119873,Negative,0.9998235106468201
2023-01-12T05:00:46.374Z,"The NHS is not just in crisis, it’s in an emergency",Living in a constant state of calamity has made us strangely laid back about the service’s breakdown,Negative,0.5623793005943298,Neutral,0.999967098236084
2023-01-12T04:00:45.115Z,UK doctors call for simplification of visa rules to stem GP shortage,Britain has relied on more non-EU foreign practitioners since Brexit ,Neutral,0.9995735287666321,Neutral,0.9981688261032104
none,none,none,0,0.0,0,0.0
2023-01-12T04:00:45.083Z,HMRC heightens focus on professional enablers of tax fraud,UK agency’s Simon York says ‘much more sophisticated’ evasion calls for more international collaboration ,Neutral,0.9999897480010986,Neutral,0.9967054724693298
2023-01-11T21:00:44.946Z,TV and film studios threatened with big UK property tax rises,Executives raise concerns over future investment in sector,Negative,0.999992847442627,Negative,0.9999972581863403
none,none,none,0,0.0,0,0.0
2023-01-11T19:18:15.025Z,Trade unions vow to boycott NHS pay review body ,Pressure mounts on ministers to increase wages of health workers amid latest walkout by ambulance staff,Neutral,0.9997182488441467,Negative,0.9989822506904602
2023-01-11T18:31:10.334Z,Warning of hardship for English students over size of rise in financial support,Russell Group of universities hits out at government’s below-inflation increase in maintenance loans,Negative,0.9997696280479431,Neutral,0.5761675834655762
2023-01-11T18:15:47.451Z,Green with envy: debate heats up over US subsidies,"Also in this edition: UK strikes escalate, Goldman’s job and spending cuts, Brazil on alert for more protests",Negative,0.5004187822341919,Negative,0.9780902862548828
2023-01-11T17:56:00.744Z,Royal Mail unable to dispatch overseas packages after ‘cyber incident’,Postal group tells customers not to send parcels abroad amid ‘severe disruption’,Negative,0.9999841451644897,Neutral,0.8896890878677368
2023-01-11T15:59:42.704Z,"More than 750,000 UK households at risk of mortgage default, says regulator",Financial Conduct Authority warns on mounting danger of ‘payment shortfall’,Neutral,0.9959860444068909,Negative,0.7938165664672852
none,none,none,0,0.0,0,0.0
2023-01-11T12:30:47.433Z,The Lex Newsletter: call this a winter of discontent? Premium content,International investors in the UK need not worry that the country has returned to the bad old days of 1978-79,Negative,0.9973383545875549,Negative,0.6385192275047302
2023-01-11T12:11:11.406Z,Are Britain’s striking public sector workers underpaid? ,FT analysis shows that many key occupations have seen their pay squeezed over the past decade,Positive,0.8316329121589661,Negative,0.9990952014923096
2023-01-11T05:00:57.841Z,UK commercial property dealmaking at lowest level in over a decade,Prices have fallen more than 15 per cent since summer with further drop expected,Negative,0.9999958276748657,Negative,0.999933123588562
2023-01-11T05:00:56.729Z,The CGT regime needs root and branch reform,The current system penalises direct share investment,Neutral,0.9880526065826416,Neutral,0.9995170831680298
2023-01-11T04:13:46.844Z,UK government announces anti-strike laws,‘We’re striking for minimum levels of service’,Neutral,0.8027852177619934,Neutral,0.9925414323806763
2023-01-11T00:02:38.275Z,"UK tax agency failing to collect billions in revenue, MPs warn",Public accounts committee blames £42bn of owed but unpaid levies on HMRC’s ‘failure to better resource compliance’ ,Negative,0.9999979734420776,Negative,0.9868984222412109
2023-01-11T00:01:46.799Z,HMRC cracks down on unscrupulous tax rebate firms,Legislation poised to tackle growth of repayment agents,Negative,0.9999501705169678,Positive,0.9999983310699463
2023-01-10T20:56:40.680Z,Ambulance workers to strike as tensions with ministers flare,Shapps clashes with union leaders over his claim industrial action will put lives at risk,Neutral,0.9134243726730347,Negative,0.9998961687088013
2023-01-10T19:26:41.928Z,Virgin Orbit scrambles to establish why first UK satellite launch failed,Very public blow to British ambitions to be player in Europe’s ‘space race’ ,Neutral,0.5418325662612915,Neutral,0.981411874294281
2023-01-10T19:05:03.231Z,Scottish government lays out ‘fastest possible’ move away from oil and gas ,SNP says push on renewable energy is needed but industry warns against hasty transition  ,Neutral,0.999477207660675,Neutral,0.703207790851593
2023-01-10T18:50:47.165Z,UK union leaders criticise strikes bill as ‘reprehensible’,Business secretary dismisses fears that legislation could prompt pre-emptive walkouts,Negative,0.9759542942047119,Negative,0.9999483823776245
2023-01-10T18:23:55.141Z,Thousands of small UK companies ‘at risk’ due to cut in energy subsidies ,Business trade body warns of severe impact after government reduces support on electricity and gas bills ,Negative,0.999416708946228,Negative,0.9827054738998413
2023-01-10T16:05:27.725Z,BoE criticises UK banks’ risk management systems,Central bank’s regulatory arm sets out priorities for 2023 in letters to chief executives,Negative,0.9999377727508545,Neutral,0.9999938011169434
2023-01-10T13:05:57.234Z,Amazon plans closure of three UK warehouses as it cuts costs ,"Move will affect 1,200 jobs in Hertfordshire, Yorkshire and Scotland as US tech giant makes broader retrenchment",Neutral,0.9829064011573792,Neutral,0.8648638725280762
none,none,none,0,0.0,0,0.0
2023-01-10T10:15:55.863Z,Virgin Orbit shares sink after rocket ‘anomaly’,Virgin Orbit’s LauncherOne prevented from gaining orbit in blow to British space ambitions,Negative,0.5390773415565491,Negative,0.9999959468841553
2023-01-10T10:13:54.647Z,Britishvolt rescue deal set to cut battery maker’s valuation by 90%,Current investors face almost total wipeout of equity if Indonesian-led offer goes ahead,Neutral,0.7955547571182251,Neutral,0.9984461665153503
2023-01-10T08:59:02.346Z,UK recruiter Robert Walters warns of hit from slowdown in US tech jobs,Shares tumble as company says full-year profit will be below expectations ,Negative,0.9999982118606567,Negative,0.9999998807907104
2023-01-10T05:00:57.752Z,Barclays joins forces with insolvency specialist to chase Covid loan money ,"UK bank lent through bounceback scheme, which has been subject to fraud ",Neutral,0.9999943971633911,Negative,0.9829187393188477
none,none,none,0,0.0,0,0.0
2023-01-10T05:00:57.729Z,Solving strikes is not about winning the argument,Creative solutions are needed if we are to unlock the current disputes,Negative,0.9247690439224243,Neutral,0.9996457099914551
2023-01-10T05:00:57.700Z,Will I have to sell my home to pay an IHT bill?,I have never married and live with my 92-year-old mother in her house,Neutral,0.998890221118927,Neutral,0.9997968077659607
none,none,none,0,0.0,0,0.0
2023-01-10T04:00:56.403Z,UK government set to miss SME procurement target,Business groups criticise failure to meet goal of third of spending on small and medium-sized companies ,Negative,0.9999910593032837,Negative,0.999992847442627
2023-01-10T00:02:36.618Z,Christmas spending fails to keep pace with UK inflation,Surging cost of essentials forces households to rein in December purchases,Negative,0.9999980926513672,Negative,0.9997486472129822
2023-01-09T19:47:40.043Z,Energy support scheme for UK business set for big cut,Industry groups warn that the flat-rate discount will not give enough protection if prices jump,Neutral,0.9998601675033569,Negative,0.9996187686920166
2023-01-09T19:42:06.431Z,Ministers examine new pay plan for NHS staff in England,Steve Barclay looks at fresh proposals from unions as government seeks end to strikes,Neutral,0.9999724626541138,Neutral,0.9999880790710449
2023-01-09T19:37:20.793Z,UK health leaders question impact of cash on freeing up hospital beds,Call for ‘urgent clarification’ on ministers’ plans for up to £250mn going towards easing pressure on NHS,Neutral,0.7412777543067932,Neutral,0.6003261208534241
none,none,none,0,0.0,0,0.0
2023-01-09T19:08:24.484Z,UK and EU make breakthrough in ‘constructive’ talks on N Ireland trade,Brussels would have access to British IT data for trading across Irish Sea as protocol negotiations warm,Positive,0.9998635053634644,Neutral,0.9999996423721313
2023-01-09T18:35:05.787Z,"UK faces elevated risk of persistently high inflation, says BoE official",Chief economist Huw Pill signals rates might have to stay higher for longer ,Negative,0.9308562874794006,Negative,0.9964236617088318
2023-01-09T12:46:52.160Z,Plan to sort out Britain’s railways is stuck in the sidings,The government seems to have lost interest in the idea of a new body to oversee the network ,Neutral,0.9998984336853027,Negative,0.9877290725708008
