Date,us_Titles,us_Subtitles,titles_finBERTLabel,titles_finBERTScore,Subtitles_finBERTLabel,Subtitles_finBERTScore
2023-02-16T19:09:23.000Z,US leads search for new World Bank chief with climate at heart,Candidates need to balance wealthy shareholders and countries dealing with poverty,Neutral,0.9999356269836426,Neutral,0.9948295950889589
2023-02-16T19:03:22.880Z,US M&A: primary care dealmaking is in rude health Premium content,A push to reduce healthcare spending and increase efficiency is leading to consolidation,Neutral,0.9999985694885254,Negative,0.3846456706523895
none,none,none,0,0.0,0,0.0
2023-02-16T18:57:49.684Z,Georgia grand jury says witnesses may have lied in Trump election probe,Portions of panel’s final report released as local authorities in US state consider whether to bring charges,Neutral,0.999955415725708,Neutral,0.9999699592590332
2023-02-16T18:41:05.651Z,Ukraine war pushes US to review arms stockpiles,General Mark Milley says military budget may need to increase to meet ammunition demand,Neutral,0.5262398719787598,Neutral,0.5229805707931519
2023-02-16T16:16:29.408Z,World Bank president David Malpass to leave early,Trump appointee to step down by end of June as institution faces pressure over tackling climate change,Neutral,0.9996218681335448,Negative,0.997611165046692
2023-02-16T15:24:28.973Z,US pulls ahead of UK in tackling regional economic woes,"The all-powerful role of the Treasury holds Britain back in the race to spread prosperity to neglected, restive regions",Negative,0.6966053247451782,Positive,0.8871234059333801
2023-02-16T13:50:57.912Z,US jury weighs fate of former Mexican official on trial for taking cartel bribes,Case has exposed the failures of the drug war waged by the US and Mexico,Neutral,0.995952010154724,Negative,0.9979971051216124
2023-02-16T12:00:47.728Z,Inside America’s energy revolution Premium content,"Also in today’s newsletter, why are global oil markets relatively calm",Positive,0.992954432964325,Neutral,0.8451290130615234
2023-02-16T08:12:26.994Z,ChatGPT fever and Japan’s rocket dreams Premium content,"The inside story on the Asia tech trends that matter, from Nikkei Asia and the Financial Times",Neutral,0.9499783515930176,Neutral,0.9768309593200684
2023-02-16T06:00:59.292Z,"Private markets don’t ‘launder volatility’, honest",Private market fund valuations could be better though,Neutral,0.9594584107398988,Positive,0.9990585446357728
2023-02-16T05:01:00.782Z,"Spy balloons, sky clutter and UFOs: what flies in the ‘forgotten space’?","Objects in the upper stratosphere are used for science, surveillance and communications",Neutral,0.9999936819076538,Neutral,0.9999959468841552
2023-02-16T05:01:00.618Z,Investors drop bets on falling US interest rates in face of stubborn inflation,Futures markets signal possibility of no Federal Reserve rate cuts before end of year,Negative,0.9957589507102966,Negative,0.7510983943939209
2023-02-16T05:01:00.434Z,Demand for morning-after pill rises in US as abortion restrictions spread,"Sales of Plan B emergency contraception jump while those of birth control pills and condoms fall, analysis shows",Neutral,0.7167885899543762,Neutral,0.999784767627716
2023-02-16T05:01:00.424Z,The US plan to become the world’s cleantech superpower,The Biden administration’s revolution in American industrial policy is a gamble with huge geopolitical ramifications,Positive,0.9916696548461914,Neutral,0.7343682646751404
2023-02-15T21:34:32.134Z,US retail sales jump in latest sign Fed may need to keep rates high,January’s 3% increase follows hotter than expected inflation and labour market data,Negative,0.5203841924667358,Neutral,0.9979017972946168
2023-02-15T21:33:47.709Z,US stocks edge up after unexpected jump in retail sales,Strong economic data spurs bets Fed will have to continue lifting interest rates to tame inflation,Positive,0.9918277263641356,Positive,0.9999998807907104
none,none,none,0,0.0,0,0.0
2023-02-15T20:49:55.016Z,"US government risks defaulting on debt as soon as July, agency warns",Congressional Budget Office forecast comes amid growing political war of words over lifting borrowing limit,Negative,0.9997925162315368,Negative,0.9968079924583436
2023-02-15T19:48:50.330Z,Sam Bankman-Fried’s bail guarantors included former Stanford Law dean,Two academics who worked at same university as FTX founder’s parents helped secure bond for his release,Neutral,0.9998875856399536,Neutral,0.9997592568397522
2023-02-15T19:24:05.382Z,Human Rights Watch demands full reparations from UK and US for Chagos Islanders,"Britain must answer for ‘appalling colonial crime’ of forced displacement in 1960s and 1970s, says NGO  ",Neutral,0.999931812286377,Neutral,0.9988011121749878
2023-02-15T18:18:19.751Z,The US consumer remains undefeated,Companies not so much,Negative,0.9998892545700072,Neutral,0.9229549169540404
none,none,none,0,0.0,0,0.0
2023-02-15T16:54:16.871Z,Tesla to open up US charging network to other electric vehicles,"Biden administration is aiming to have 500,000 chargers across the country by 2030",Neutral,0.999962568283081,Neutral,0.9999873638153076
2023-02-15T12:16:27.241Z,The Republicans have an acute Trump dilemma,"The more crowded the 2024 race, the higher the chance that the former president will secure the party’s nomination ",Neutral,0.7503759860992432,Neutral,0.9716955423355104
none,none,none,0,0.0,0,0.0
2023-02-15T06:30:10.960Z,The goods inflation warning,And revisiting the China reopening,Neutral,0.983357071876526,Neutral,0.9968472123146056
2023-02-15T05:00:40.000Z,Dispatch from northwest Syria ,Smaller-than-expected fall in US inflation will fuel concern over persistence of higher prices,Neutral,0.9998249411582948,Negative,0.9999935626983644
2023-02-15T05:00:11.878Z,Influential local US banks fight back against Republicans’ ESG attacks,Moves at state level are hindering efforts to blacklist institutions accused of disadvantaging oil and gas companies,Negative,0.9559465646743774,Negative,0.9999830722808838
2023-02-15T05:00:11.835Z,Investors should not expect much relief from volatility,"Transition to world of quantitative tightening will lead to reduced liquidity, capital rationing and persistent swings in asset prices",Negative,0.9940425753593444,Negative,0.9996501207351683
2023-02-14T22:01:24.016Z,US inflation cools slightly in January,Smaller fall in CPI than expected will increase concern over persistence of higher prices,Negative,0.661767840385437,Negative,0.9999897480010986
none,none,none,0,0.0,0,0.0
2023-02-14T21:33:35.891Z,US stocks stabilise after inflation data raises interest rate fears,Consumer price index puts policy pressure on Federal Reserve,Negative,0.9673691391944884,Negative,0.999980330467224
2023-02-14T21:21:02.799Z,Biden names Fed’s Brainard as top economic adviser,Central bank’s second-in-command will join White House in crucial policymaking role,Neutral,0.8954938054084778,Neutral,0.9998495578765868
2023-02-14T21:13:18.517Z,Top US bank executives more upbeat about ‘soft landing’ for economy,Goldman Sachs and Bank of America chiefs say corporate America holding up better than forecast,Positive,0.9999693632125854,Positive,0.9999998807907104
2023-02-14T19:13:08.866Z,Xi vows to boost Iran trade and help revive nuclear deal,China’s leader reaffirms Beijing’s relationship with Tehran during visit by Ebrahim Raisi ,Positive,0.9999940395355223,Neutral,0.9993982315063475
2023-02-14T18:30:27.947Z,Burger King: Kobza can flip chain sunny side up Premium content,America’s former number-two burger chain has been overtaken by Wendy’s in terms of sales,Neutral,0.9998108744621276,Neutral,0.9999656677246094
2023-02-14T18:04:50.378Z,The mysterious objects in North America’s skies,China’s spy balloon and three unidentified craft have exposed gaps in warning systems,Neutral,0.999882698059082,Negative,0.8131251335144043
2023-02-14T16:09:57.188Z,The new interventionism could pose a threat to global trade,"Security concerns are driving the fashion for active industrial policy, but there are potential downsides",Negative,0.999946355819702,Negative,0.999997854232788
2023-02-14T13:07:54.850Z,Nikki Haley announces run for US president in 2024,Former South Carolina governor is first Republican to challenge Trump for party’s nomination,Neutral,0.9999921321868896,Neutral,0.9311552047729492
2023-02-14T12:40:18.452Z,‘First out of the foxhole’: Haley is first Republican challenger to Trump,Ex-South Carolina governor has long been seen as rising star in party but she faces delicate political dance,Neutral,0.9622320532798768,Neutral,0.8041507601737976
2023-02-14T12:29:13.184Z,How the temperature of US politics came down,"Joe Biden and the contest with China are helping to calm things, for now",Negative,0.7976669669151306,Neutral,0.959305226802826
2023-02-14T07:59:00.163Z,"Balloons, aliens, Chinese espionage: US struggles to explain aerial encounters","Officials say altitude, size and speed of flying objects muddle picture while treacherous conditions obstruct recovery",Negative,0.9999938011169434,Neutral,0.9046109914779664
2023-02-14T06:30:39.453Z,Soft landing doubts creep in Premium content,And the FIS fiasco,Negative,0.9999918937683104,Neutral,0.9998310804367064
2023-02-14T05:00:42.451Z,Turning offices into condos: New York after the pandemic,A growing roster of the city’s towers are being rendered obsolete by remote working. Developers spot a chance to meet demand for homes,Neutral,0.999992847442627,Neutral,0.7771967649459839
2023-02-14T04:00:42.052Z,Why ‘circularity’ is missing from the US climate incentives bill,"Intriguingly, the phrase ‘circular economy’ does not appear in the Inflation Reduction Act ",Negative,0.9517313838005066,Neutral,0.9595005512237548
none,none,none,0,0.0,0,0.0
2023-02-14T03:51:22.801Z,US recovers electronic components from suspected Chinese spy balloon,White House says no evidence three other aerial objects engaged in surveillance but cannot rule it out,Negative,0.948029637336731,Neutral,0.999713122844696
2023-02-13T19:54:17.783Z,Ford to license electric vehicle battery tech from China’s CATL,Carmaker cites US Inflation Reduction Act in deciding location of $3.5bn Michigan factory,Neutral,0.9978182315826416,Neutral,0.9999310970306396
2023-02-13T16:59:57.569Z,"Birth, death and BLS",Minding the NFP/QCEW gap,Neutral,0.9911621809005736,Neutral,0.9997711777687072
2023-02-13T14:51:21.757Z,Ordinary Americans are counting the cost of thriving,Economic data disguises just how hard it has become to sustain a middle-class lifestyle,Neutral,0.7473124861717224,Negative,0.5819082856178284
none,none,none,0,0.0,0,0.0
2023-02-13T14:00:14.750Z,Will trade decoupling become capital decoupling?   Premium content,It’s only fair that investment houses live by the same principles as non-financial firms when it comes to national security ,Neutral,0.9990328550338744,Neutral,0.9999877214431764
2023-02-13T13:15:33.863Z,China accuses US of 10 balloon incursions in its airspace,Washington immediately denies Beijing’s allegations of aerial surveillance ,Negative,0.7827433943748474,Neutral,0.5107501745223999
none,none,none,0,0.0,0,0.0
2023-02-13T05:00:15.162Z,Rush for US clean energy subsidies boosts brokers and lawyers,Biden’s Inflation Reduction Act is sparking a revolution in financing for renewables,Positive,0.9999988079071044,Positive,0.9977548718452454
2023-02-13T05:00:14.992Z,Politics round-up — inside stories on turbulent times,"Observant accounts tackle Trump’s footsoldiers, Biden’s White House, Johnson’s downfall and Brussels diplomacy",Neutral,0.9601235389709472,Neutral,0.999987244606018
2023-02-13T05:00:14.900Z,China and America are locked in destructive codependence,The global superpowers need each other for economic reasons they would rather not admit ,Neutral,0.9993896484375,Neutral,0.999222993850708
2023-02-13T03:41:03.662Z,US shoots down fourth aerial object over North America,Incident over Great Lakes region comes one week after F-22 fighter downed Chinese balloon,Negative,0.9990830421447754,Neutral,0.5370952486991882
2023-02-12T14:00:33.307Z,Investors bet rates will stay high for longer as Fed inflation message sinks in,Market expectations are aligning with policymakers’ signals that there is no quick end to monetary tightening,Negative,0.6703858375549316,Neutral,0.9999281167984008
none,none,none,0,0.0,0,0.0
2023-02-12T12:00:33.342Z,How quickly is US inflation receding? ,Market Questions is the FT’s guide to the week ahead,Negative,0.6287538409233093,Neutral,0.991395890712738
2023-02-12T11:00:33.204Z,"Trump ‘ends up hurting’ Republicans, says head of conservative group",Club for Growth further distances itself from former president,Neutral,0.9988334774971008,Neutral,0.7174854278564453
2023-02-12T05:00:34.425Z,Cash-rich US oil producers hunt for deals after long M&A dry spell,Experts predict wave of consolidation as promising shale drilling sites become scarce,Neutral,0.9998754262924194,Neutral,0.8747011423110962
2023-02-12T05:00:34.400Z,It is time to cut Russia out of the global financial system,Moscow’s invasion of Ukraine and financing of terrorism makes a mockery of the idea of a ‘rules-based order’,Neutral,0.9813857674598694,Negative,0.9483529925346376
2023-02-12T00:58:49.822Z,US shoots down unidentified object over Canada,Incident is second in as many days and follows the destruction of Chinese spy balloon off US coast,Neutral,0.9910981059074402,Neutral,0.8545418977737427
2023-02-11T15:00:39.961Z,Americans watch their spending as they burn through pandemic savings,Some consumer companies are warning of a new caution among shoppers,Neutral,0.9997124075889589,Negative,0.9997099041938782
2023-02-11T14:00:40.884Z,Jim Clyburn says he sees ‘no reason’ for Biden to step aside in 2024,Influential South Carolina Democrat dismissed concerns about the president’s age,Neutral,0.9999656677246094,Negative,0.7914288640022278
2023-02-11T11:00:39.813Z,Russia’s war reverses anti-Americanism in Europe Premium content,Public attitudes towards the US are becoming more positive despite antipathies rooted in history and cultural outlook,Neutral,0.9234595894813538,Positive,0.9999959468841552
2023-02-10T22:30:34.466Z,US shoots down ‘high-altitude object’ above Alaska,Incident comes a week after a Chinese spy balloon was downed over the Atlantic Ocean,Neutral,0.9996299743652344,Neutral,0.9492689371109008
2023-02-10T18:29:46.395Z,Cash rules everything around me,Including corporate bond markets,Neutral,0.9998921155929564,Neutral,0.9997945427894592
2023-02-10T18:00:39.416Z,Avoiding catastrophe will be the true test of fractious US-China relations,Washington and Beijing must each control their distinct pathologies if they are to put ties on a more stable footing,Neutral,0.9955677390098572,Neutral,0.9999886751174928
2023-02-10T16:43:59.616Z,EU vows to counter China over ‘massive’ subsidies to its industries,Commission president complains over Beijing’s opaque aid to companies,Neutral,0.7128591537475586,Negative,0.8003915548324585
2023-02-10T16:18:13.185Z,Joshua Bell and Lang Lang transcend troubled times in Washington with music,Recitals by the violinist and the pianist at the Kennedy Center shone new light on familiar repertoire,Neutral,0.9999035596847534,Neutral,0.999902844429016
2023-02-10T13:58:30.824Z,US clears UK to keep exemption from foreign investment reviews,Real estate and non-controlling deals free from screenings after Britain steps up rules,Neutral,0.8718257546424866,Neutral,0.9999414682388306
none,none,none,0,0.0,0,0.0
2023-02-10T13:26:12.682Z,The pros and cons of QE — part ∞,Was QE4 an expensive nothingburger?,Neutral,0.9996287822723388,Neutral,0.9941808581352234
2023-02-10T12:30:42.436Z,Jing Tsu: ‘The days of armchair scholarship are over if you’re studying China’,The writer on why the west and China misunderstand each other — and how culture can bring them closer together,Neutral,0.9999957084655762,Neutral,0.99313884973526
2023-02-10T12:00:44.597Z,"Henry Taylor, Moca LA — a visionary painter tackles race, brutality and politics",He distorts and disfigures his subjects to summon inner and outer conflicts,Neutral,0.9999650716781616,Neutral,0.9999302625656128
2023-02-10T12:00:44.593Z,LA’s indie spaces give the mega-galleries a run for their money,They are popping up everywhere from a former mechanic’s garage to a home in the Santa Monica hills,Neutral,0.9999953508377076,Neutral,0.9999955892562866
none,none,none,0,0.0,0,0.0
2023-02-10T12:00:44.592Z,Art on the West Coast: Frieze Week LA 2023,none,Neutral,0.99999737739563,0,0.0
2023-02-10T12:00:44.582Z,Los Angeles is the home of the house gallery,Experimental architecture and a tight-knit artistic community have allowed domestic exhibitions to flourish,Neutral,0.9999990463256836,Negative,0.6122201085090637
none,none,none,0,0.0,0,0.0
2023-02-10T12:00:44.357Z,Hammer Museum’s Ann Philbin: ‘We altered every square inch over these years’,She has overseen a massive expansion two decades in the making alongside LA’s art boom,Neutral,0.999990701675415,Neutral,0.9999675750732422
2023-02-10T12:00:44.244Z,Frieze LA heads west,The fair is taking up residence in Santa Monica airport in the wealthy Westside district,Neutral,0.99967360496521,Neutral,0.9999992847442628
2023-02-10T09:30:44.554Z,Five easy escapes to the country,"Quick ways to get out of town from Boston, Buenos Aires, Rome and LA",Neutral,0.999772608280182,Neutral,0.9999512434005736
2023-02-10T05:00:47.475Z,China pulls back from global subsea cable project as US tensions mount,"Telecoms groups withdrew investment in Sea-Me-We 6, which will transmit data between Asia and western Europe",Negative,0.9982263445854188,Neutral,0.9999991655349731
2023-02-09T21:57:45.516Z,"Chinese balloon had antennas for intelligence gathering, US says",State department official said aircraft was part of a broader surveillance fleet,Neutral,0.9999662637710572,Neutral,0.9999383687973022
none,none,none,0,0.0,0,0.0
2023-02-09T18:53:13.771Z,Yellen steps up pressure for World Bank overhaul as it lags on climate finance,US Treasury secretary calls on leadership to reform the global financial institution ‘quickly’,Negative,0.999930739402771,Neutral,0.996309459209442
2023-02-09T17:20:07.001Z,How steep is your curve?,"We're living in a world of fools, breaking us down, when they all should let R* be higher by 150-200bp",Neutral,0.9999074935913086,Neutral,0.9255180954933168
2023-02-09T17:11:30.924Z,Tech lay-offs are a golden opportunity for the public sector,There is a wealth of talent out there ready to be snapped up to work for the common good,Positive,0.999997615814209,Neutral,0.9857388734817504
2023-02-09T16:09:35.171Z,Prices rise as renters follow the Miami sun,"Low taxes and a growing cultural scene lure workers and businesses from other cities, while locals are priced out",Neutral,0.9878194332122804,Neutral,0.9861801266670228
2023-02-09T15:17:03.409Z,Lula and Biden seek to reset Brazil-US relations at White House meeting,Talks on Friday to focus on environmental protection and how to tackle far-right extremism,Neutral,0.9997261166572572,Neutral,0.9999796152114868
2023-02-09T10:00:23.648Z,US companies mount resistance to proposed ban on non-compete clauses,Roughly one in five American workers are bound by agreements restricting ability to take a new job at a competitor,Negative,0.9098069071769714,Neutral,0.9997777342796326
2023-02-09T05:00:24.256Z,We need to bring honour back,The concept has great value in a society obsessed with virtue signalling,Neutral,0.9858827590942384,Positive,0.9999840259552002
2023-02-09T05:00:24.236Z,FT Money’s guide to missing the tax return deadline,"Many taxpayers are unaware of entitlements on pensions, work-related expenses and charity gifts",Neutral,0.939677596092224,Negative,0.7134737968444824
2023-02-09T05:00:24.162Z,Emerging market and Europe equity ETFs jolt back into life,Funds enjoy highest monthly net inflows for a year while investors pull money from US,Neutral,0.9999711513519288,Positive,0.9999997615814208
2023-02-09T04:30:23.554Z,What an MBA taught America’s top doctor,US Surgeon General Vivek Murthy’s degree helped him see healthcare through ‘new glasses’,Neutral,0.9999871253967284,Neutral,0.928912341594696
2023-02-08T21:31:09.940Z,US equities slide as investors turn cautious on outlook for interest rates,Traders wary after comments from Federal Reserve officials,Negative,0.9999979734420776,Neutral,0.914763867855072
2023-02-08T18:15:17.899Z,Energy giants’ earnings bonanza could be last hurrah,"Also in this newsletter: Microsoft’s gaming plans, gloomy shipping forecast, and Russian alliances in Africa",Neutral,0.9973268508911132,Neutral,0.9999818801879884
2023-02-08T18:03:50.485Z,Republicans grill ex-Twitter executives over handling of Hunter Biden story,Former employees acknowledge errors by social media platform but deny bowing to political pressure,Neutral,0.9997066855430604,Negative,0.9875369668006896
2023-02-08T17:01:18.546Z,Baupost chief Klarman blames Fed for ‘financial fantasyland’,Easy money response to 2008 credit crisis contained ‘the seeds of its own destruction’,Neutral,0.9999164342880248,Negative,0.9512248039245604
none,none,none,0,0.0,0,0.0
2023-02-08T16:55:17.838Z,Anine Bing’s guide to Montecito,The Danish fashion designer on life beside the California beach,Neutral,0.9999449253082277,Neutral,0.9999942779541016
2023-02-08T16:00:17.803Z,Banning books in the land of the free,Some US school districts and libraries are removing titles including ‘The Bluest Eye’ and ‘The Kite Runner’,Negative,0.9379830956459044,Neutral,0.9999855756759644
2023-02-08T11:58:05.508Z,Wall Street finds it easier to raise money despite rising interest rates,Loosening of financial conditions suggests buoyant markets are at odds with the Federal Reserve,Positive,0.9999908208847046,Negative,0.9936517477035522
2023-02-08T11:00:17.761Z,San Francisco’s drug and homeless crises can’t go on,The city’s byzantine governance structures stand in the way of solutions to its myriad problems,Neutral,0.9933217167854308,Neutral,0.9922401905059814
none,none,none,0,0.0,0,0.0
2023-02-08T06:49:06.430Z,Feisty Biden draws battle lines in State of the Union speech,President locks horns with Republicans and sketches out appeal to voters with 2024 election looming,Neutral,0.9999783039093018,Neutral,0.9999551773071288
2023-02-08T06:30:17.516Z,Is everything the Fed’s fault? Premium content,And more on loosening financial conditions,Neutral,0.949535310268402,Neutral,0.6453151702880859
none,none,none,0,0.0,0,0.0
2023-02-08T05:00:18.128Z,Military briefing: what the west’s shifting red lines mean for Ukraine,Allies wary of risk of Russian escalation even as arms decisions reflect Kyiv’s changing battlefield requirements ,Neutral,0.9999910593032836,Negative,0.6130610704421997
2023-02-08T05:00:18.025Z,Should our son renounce his US citizenship to reduce tax liability?,We’re British but our son was born in the US and has dual US/UK citizenship,Neutral,0.9846609234809875,Neutral,0.999997615814209
2023-02-08T05:00:18.002Z,Fall in petrol use in gas-guzzling US heralds shift for global markets,"Demand forecast to falter due to fuel efficiency, electric vehicle sales and hybrid working",Neutral,0.99777489900589,Negative,0.9999990463256836
2023-02-08T05:00:09.000Z,Adani scrambles to reassure investors,Erdoğan declares state of emergency in Turkey after deadly earthquake,Neutral,0.9903023838996888,Negative,0.8895096778869629
2023-02-08T03:29:13.581Z,Biden warns China over threats to US sovereignty in State of the Union address,President delivers defiant message to Beijing amid rising tensions and defends economic record at home,Negative,0.8321239948272705,Positive,0.9979579448699952
none,none,none,0,0.0,0,0.0
2023-02-07T20:34:16.898Z,France and Germany claim assurances from US over green subsidies,European officials complain that domestic content requirements in US act run counter to WTO rules,Neutral,0.5639199614524841,Negative,0.9862821698188782
2023-02-07T19:45:05.678Z,Fed chair warns of even higher rates if jobs data stays strong,Jay Powell says taming inflation will take ‘significant period of time’ ,Negative,0.9999984502792358,Neutral,0.9090631008148192
2023-02-07T18:29:01.470Z,The puzzle of the US economy,"Despite mixed data, the Fed needs to remain steadfast in getting inflation down",Negative,0.9504119753837584,Negative,0.7296000123023987
2023-02-07T16:23:11.138Z,Lessons from the great reflation,There is a danger not just of loosening too soon but of loosening too far ,Positive,0.8280619382858276,Negative,0.999824583530426
2023-02-07T15:53:39.013Z,Forget Groundhog Day vibes on debt ceiling — this time it’s different,US default could prompt countries to hedge their dollar bets and add other currencies to foreign exchange reserves ,Neutral,0.9999500513076782,Negative,0.9335176944732666
2023-02-07T13:09:43.865Z,ETFs following US lawmakers’ stock trades go live,NANC and KRUZ will be aligned with either Democratic or Republican Congress members’ own transactions ,Neutral,0.9996994733810424,Neutral,0.9999996423721312
2023-02-07T12:52:45.888Z,A Republican-led US would not shrink from the world,"The party’s worldview is ever more chauvinist, which is not the same as being insular ",Negative,0.87745201587677,Neutral,0.999963402748108
2023-02-07T12:30:33.397Z,American Resistance by David Rothkopf — managing the Trump horror show ,How Washington sustained its institutions and saved the nation from destruction,Neutral,0.9999202489852904,Positive,0.9999598264694214
2023-02-07T12:00:33.510Z,The green wave coming for red America Premium content,"Plus, US climate bill talks go global ",Neutral,0.9998538494110109,Neutral,0.9983012676239014
2023-02-07T11:45:27.106Z,US junk bonds rally on economic ‘soft landing’ bets,Spreads between yields on high risk companies’ debt and Treasuries are at their lowest for 10 months,Negative,0.7302119135856628,Negative,0.9736870527267456
2023-02-07T08:07:15.531Z,Chinese spy balloon incursion reveals past US intelligence failings,Officials say flight allowed them to collect more information about Beijing’s surveillance abilities,Negative,0.999729573726654,Neutral,0.9874492883682252
2023-02-07T05:00:52.344Z,No early retirement for demographic-driven inflation risk,The potential for greater structural shift in price growth from shrinking workforces is rising,Neutral,0.8587874174118042,Positive,0.9605440497398376
2023-02-07T05:00:52.100Z,In charts: are governments doing enough to back green energy research?,Spending levels may need to rise if the world is to achieve its climate goals,Neutral,0.9987888932228088,Negative,0.5047641396522522
2023-02-07T05:00:51.964Z,Big subsidies and ‘shovel ready’ sites: US states woo clean energy firms,Inflation Reduction Act results in flurry of incentives for green manufacturing projects,Neutral,0.999969244003296,Negative,0.9797284007072448
none,none,none,0,0.0,0,0.0
2023-02-07T02:32:59.053Z,US says it does not plan to return spy balloon debris to China,Technical experts are analysing surveillance capabilities of craft shot down on Saturday,Neutral,0.9838539361953736,Neutral,0.9999990463256836
2023-02-07T02:30:53.326Z,Florida governor set to gain control of Disney tax zone board,Proposal from Republican Ron DeSantis stops short of dissolving district amid feud with state’s biggest private employer,Neutral,0.997844696044922,Neutral,0.9957940578460692
2023-02-07T01:33:04.172Z,Chinese spy balloon furore puts focus on Xi Jinping’s leadership,Concerns emerge about decision-making at top of Beijing’s policy apparatus,Positive,0.9244324564933776,Negative,0.9997852444648744
2023-02-07T00:06:22.285Z,The rare Frank Lloyd Wright home that fulfilled the architect’s agrarian dream,The farmhouse in California’s fertile Central Valley has recently been restored and incorporates modern touches while staying faithful to his original designs ,Neutral,0.995303511619568,Positive,0.6500817537307739
none,none,none,0,0.0,0,0.0
2023-02-06T23:49:39.331Z,Biden to revive plan for billionaire tax in State of the Union address,US president will also call for quadrupling of levy on share buybacks in annual speech to lawmakers,Neutral,0.9999233484268188,Neutral,0.9999924898147584
2023-02-06T18:44:15.580Z,The punctured hopes for a US-China reset,Shooting down of a spy balloon shows cold war lessons need to be learnt,Neutral,0.999790608882904,Neutral,0.9906456470489502
none,none,none,0,0.0,0,0.0
2023-02-06T14:00:55.110Z,What Biden should say in his State of the Union address Premium content,The US government must bring companies and workers together to craft a new social compact,Neutral,0.9999799728393556,Neutral,0.9998360872268676
2023-02-06T13:10:19.216Z,The US jobs mystery,"“A ripple, not a wave” ",Neutral,0.9992806315422058,Neutral,0.9996925592422484
2023-02-06T12:30:37.377Z,How much of a threat are Chinese spy balloons?,Diplomatic fallout from incursion over the US appears to be far greater than any military benefit for Beijing,Neutral,0.957177758216858,Negative,0.7802736163139343
2023-02-06T09:01:09.798Z,China steps up condemnation of balloon shooting by US,Formal protest lodged at embassy in Beijing accuses Washington of ‘indiscriminate use of military force’,Neutral,0.95831561088562,Negative,0.5125345587730408
2023-02-06T06:30:54.944Z,The enigmatic US economy Premium content,A confusing picture gets more so after the jobs report ,Positive,0.7189477682113647,Negative,0.8892441391944885
none,none,none,0,0.0,0,0.0
2023-02-06T06:00:54.979Z,The day after the drop-dead debt ceiling date,Will the end of “extraordinary measures” lead to financial Armageddon or not?,Neutral,0.9998407363891602,Neutral,0.983384370803833
2023-02-06T05:00:55.623Z,Joe Biden starts making his case for a second term,"Many voters blame the president for inflation, but good news about job creation could invigorate a potential pitch for re-election",Neutral,0.9999862909317015,Positive,0.9978678226470948
2023-02-06T05:00:55.289Z,The paradox of financial conditions,A gap has emerged between the US central bank and its peers at a time when its policy signals have become at odds with financial conditions,Negative,0.6143813729286194,Neutral,0.9812678694725036
2023-02-06T05:00:35.000Z,Unhedged’s Rob Armstrong on a puzzling US economy,Billionaire Koch’s donor network says it opposes Trump’s re-election,Neutral,0.6495281457901001,Neutral,0.999497890472412
2023-02-06T00:01:54.714Z,China’s military keeps rivals on edge with balloon strategy,Data gathered by swelling ‘lighter than air’ programme could have defence applications,Positive,0.9995311498641968,Neutral,0.999431312084198
2023-02-05T20:30:23.338Z,Billionaire Koch’s donor network says it opposes Trump’s re-election ,Americans for Prosperity joins other conservative groups in calling for Republicans to look beyond ex-president,Neutral,0.999497890472412,Neutral,0.9999758005142212
2023-02-05T20:15:36.554Z,China sharply rebukes US over decision to shoot down ‘spy’ balloon,Navy begins recovery operation on wreckage of craft that drifted over country for a week,Negative,0.9451087117195128,Neutral,0.9999874830245972
2023-02-05T14:56:32.830Z,France and Germany set to push back against US green tech poaching ,Bruno Le Maire and Robert Habeck prepare to meet US officials amid tensions over subsidies,Negative,0.6133870482444763,Neutral,0.9998237490653992
2023-02-05T14:53:05.785Z,How the spy balloon popped a US-China rapprochement,Relations between Washington and Beijing remain trapped in a downward spiral,Neutral,0.9997301697731018,Negative,0.9989336133003236
2023-02-05T12:00:20.838Z,Investors pile into market rally as economic slowdown risk ebbs,Improving outlook boosts demand for riskier assets as ‘fear of missing out’ returns,Negative,0.7568482756614685,Positive,1.0
2023-02-05T12:00:20.832Z,US companies say EU climate goals are deterring new gas deals,"Buyers fear long-term supply contracts will conflict with carbon-neutral targets, according to executives",Negative,0.9999964237213136,Negative,0.5922345519065857
2023-02-05T12:00:20.800Z,A bipolar currency regime will replace the dollar’s exorbitant privilege,The greenback is bound sooner or later to feel the effects of intensifying geopolitical rivalry between the US and China ,Neutral,0.9951689839363098,Negative,0.5039031505584717
2023-02-05T11:00:20.806Z,Electric vehicles defy price war after Ford and Tesla discounts,"GM, Volkswagen, Hyundai and Kia decline to follow competitors as customer demand persists",Negative,0.9987309575080872,Negative,0.9999984502792358
2023-02-05T11:00:20.790Z,A problem of logistics: is the US sending Ukraine the wrong tank?,The Abrams demonstrates the pitfalls of Washington’s overcomplicated defence procurement system,Negative,0.9996228218078612,Positive,0.9990928173065186
none,none,none,0,0.0,0,0.0
2023-02-05T10:00:20.726Z,Violent end to spy balloon flight dashes chance of US-China reset,Uncertainty in Washington over whether Xi Jinping was aware of surveillance mission,Negative,0.8581473231315613,Negative,0.9996882677078248
2023-02-04T14:00:42.667Z,Corporate America is divided on odds of US recession,"Mixed signals on interest rates, jobs and consumer spending cloud the business outlook ",Neutral,0.999447762966156,Negative,0.9991995692253112
